available_samples_ready	common_name	desc	family	family_representative	family_representative_link	genome_notes	genus	infra_epithet	lab_work_status	marked_done	material_status	order_group	prefix	project_code	sample_count	scientific_name	sequencing_material_status_updated_at	sequencing_status	species_id	submitted_gals	taxon_group	taxon_id	taxon_uri	tissue_depleted	tissue_status	sequencing_status_simple	sequencing_status_dtol	sequencing_status_asg	sequencing_status_ergapi	sequencing_status_vgp	sequencing_status_blax	sequencing_status_durb	sequencing_status_rnd	sequencing_status_lawn	sequencing_status_berri	sequencing_status_meier	sequencing_status_misk	sample_collected	sample_acquired	in_progress
Yes		ACCEPTED	Rosaceae				Rosa		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:57.115533'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:05.387462'}]			Rosales	drRosCani	['DTOL']	4	Rosa canina		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-10-04T11:43:07.584044'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-10-04T11:07:05.420927'}]	2413	ROYAL BOTANIC GARDENS KEW	Tracheophyta	74635		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Rosaceae				Rosa		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:53.560221'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:55.239537'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-09-07T14:05:46.978214'}]			Rosales	drRosRubi	['DTOL']	4	Rosa rubiginosa		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-10-04T11:43:04.933401'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-10-04T11:07:55.280094'}]	2412	ROYAL BOTANIC GARDENS KEW	Tracheophyta	74636		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Rosaceae				Rosa		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-01T10:45:16.093818'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-26T19:00:26.632147'}]			Rosales	drRosRugo	['DTOL']	4	Rosa rugosa		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-10-26T19:00:26.67153'}]	4464	ROYAL BOTANIC GARDEN EDINBURGH	Streptophyta	74645		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Rosaceae				Rosa		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-01T10:45:46.199588'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-26T19:00:29.516629'}]			Rosales	drRosSpin	['DTOL']	4	Rosa spinosissima		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-10-26T19:00:29.553992'}]	4456	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	74630		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	stubby squid	ACCEPTED	Sepiolidae				Rossia		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-01T10:45:03.964841'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-02T20:00:16.653825'}]			Sepiida	xcRosSpea	['ASG']	4	Rossia sp. GS-2022		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-02T20:00:16.694362'}]	3905	UNIVERSITY OF VIENNA (CEPHALOPOD)	Mollusca	2945907		False	Yes	in_progress		in_progress										ASG	ASG	ASG
Yes		ACCEPTED	Rosaceae				Rubus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:22.339672'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:18:22.575164'}]			Rosales	drRubIdae	['DTOL']	4	Rubus idaeus		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-10-04T11:44:06.357256'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-11-01T15:18:22.613632'}]	2987	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	32247		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Staphylinidae				Rugilus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:23:46.265244'}]		RECOLLECTION_REQUIRED	Coleoptera	icRugAngu	['DTOL']	1	Rugilus angustatus	2022-11-04 16:12:12	[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-06-08T10:29:53.856543'}]	2784	UNIVERSITY OF OXFORD	Arthropoda	878966			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	NA	ACCEPTED	Staphylinidae				Rugilus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-06-21T08:39:58.853861'}]		RECOLLECTION_REQUIRED	Coleoptera	icRugSimi	['DTOL']	1	Rugilus similis			1586	UNIVERSITY OF OXFORD	Arthropoda	878975		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	garden sorrel	ACCEPTED	Polygonaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2841241%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Rumex		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:05:58.437601'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:49:59.137155'}]			Caryophyllales	dcRumAcet	['DTOL']	8	Rumex acetosa		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2021-12-19T21:22:06.844013'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2021-11-24T23:49:59.137155'}]	1963	ROYAL BOTANIC GARDENS KEW	Tracheophyta	41241		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Polygonaceae				Rumex		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:40.302997'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:31.851688'}]			Caryophyllales	dcRumAceo	['DTOL']	4	Rumex acetosella		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-10-04T11:42:51.796449'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-11-01T15:17:31.889873'}]	3874	ROYAL BOTANIC GARDENS KEW	Tracheophyta	61450		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Polygonaceae				Rumex		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:36:52.902825'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T19:09:49.194679'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:36:52.902825'}]			Caryophyllales	dcRumHydr	['DTOL']	8	Rumex hydrolapathum		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2021-12-19T21:21:45.479189'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2021-11-24T23:36:52.902825'}, {'status': 'COMPLETE', 'name': '10X', 'updated_at': '2021-12-19T21:23:11.989862'}]	508	ROYAL BOTANIC GARDENS KEW	Tracheophyta	1155356		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Polygonaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28291096%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Rumex		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:34:08.956009'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:37:07.782226'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-05-18T00:45:49.371148'}]		RECOLLECTION_REQUIRED	Caryophyllales	dcRumSang	['DTOL']	6	Rumex sanguineus		[{'status': 'COMPLETE', 'name': 'PACBIO', 'updated_at': '2021-12-19T21:18:56.125259'}, {'status': 'COMPLETE', 'name': '10X', 'updated_at': '2021-12-19T21:23:44.506948'}]	526	ROYAL BOTANIC GARDENS KEW	Tracheophyta	291096			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Crowned runcina	ACCEPTED	Runcinidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28252549%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Runcina		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-10-21T13:44:31.22115'}]		RECOLLECTION_REQUIRED	Runcinacea	xgRunCoro	['DTOL']	1	Runcina coronata	2022-10-31 12:36:15		4111	MARINE BIOLOGICAL ASSOCIATION	Mollusca	252549			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes		ACCEPTED	Ruppiaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2829652%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Ruppia		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:25:55.382695'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-31T19:00:08.673008'}]			Alismatales	laRupMari	['DTOL']	4	Ruppia maritima		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-08-23T09:50:48.157861'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-10-31T19:00:08.731031'}]	2478	ROYAL BOTANIC GARDENS KEW	Tracheophyta	29652		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Asparagaceae				Ruscus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-14T20:00:09.911051'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-17T04:20:10.769325'}]			Asparagales	lsRusAcul	['DTOL']	4	Ruscus aculeatus		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-14T20:00:09.949589'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-11-17T04:20:10.807045'}]	2461	ROYAL BOTANIC GARDENS KEW	Tracheophyta	59067		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	Blackening brittlegill	ACCEPTED	Russulaceae				Russula		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:23:04.444034'}]			Russulales	gfRusAdus	['DTOL']	1	Russula adusta		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2021-11-24T23:23:04.444034'}]	453	ROYAL BOTANIC GARDENS KEW	Basidiomycota	118037			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	camembert brittlegill	ACCEPTED	Russulaceae				Russula		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-12-06T14:00:45.563457'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-25T20:00:12.343331'}]			Russulales	gfRusAmol	['DTOL']	5	Russula amoenolens		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-25T20:00:12.380825'}]	4314	ROYAL BOTANIC GARDENS KEW	Basidiomycota	152951		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Russulaceae				Russula		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-25T20:00:09.740502'}]			Russulales	gfRusFagi	['DTOL']	3	Russula faginea		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-25T20:00:09.778127'}]	4297	ROYAL BOTANIC GARDENS KEW	Basidiomycota	1033783		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	floury brittlegill	ACCEPTED	Russulaceae				Russula		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:22.192758'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:06:50.27226'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-11-23T14:10:40.741048'}]			Russulales	gfRusFari	['DTOL']	3	Russula farinipes		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-11-03T12:40:02.762224'}, {'status': 'COMPLETE', 'name': 'PACBIO', 'updated_at': '2022-12-07T12:48:58.321897'}]	4219	ROYAL BOTANIC GARDENS KEW	Basidiomycota	176793		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	slender brittlegill	ACCEPTED	Russulaceae				Russula		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-25T20:00:20.024322'}]			Russulales	gfRusGrai	['DTOL']	5	Russula gracillima		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-25T20:00:20.062509'}]	4283	ROYAL BOTANIC GARDENS KEW	Basidiomycota	176794		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	beechwood sickener	ACCEPTED	Russulaceae				Russula		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-29T14:02:24.875288'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-28T20:00:13.099219'}]			Russulales	gfRusNobi	['DTOL']	4	Russula nobilis		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-28T20:00:13.177704'}]	4311	ROYAL BOTANIC GARDENS KEW	Basidiomycota	2830151		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Russulaceae				Russula		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-12-06T14:00:16.298266'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-28T20:00:16.444679'}]			Russulales	gfRusOliv	['DTOL']	3	Russula olivacea		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-28T20:00:16.525175'}]	4300	ROYAL BOTANIC GARDENS KEW	Basidiomycota	152966		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	scarlet brittlegill	ACCEPTED	Russulaceae				Russula		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-12-06T14:00:18.002981'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-28T20:00:11.017242'}]			Russulales	gfRusPsin	['DTOL']	4	Russula pseudointegra		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-28T20:00:11.106109'}]	4309	ROYAL BOTANIC GARDENS KEW	Basidiomycota	176818		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No	Fruity brittlegill	ACCEPTED	Russulaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28152968%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Russula		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': None}]			Russulales	gfRusQuel	['DTOL']	1	Russula queletii			462	ROYAL BOTANIC GARDENS KEW	Basidiomycota	152968			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
No	roach minnow	ACCEPTED	Cyprinidae				Rutilus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-07T20:00:11.710608'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-18T19:00:08.601082'}]			Cypriniformes	fRutRut	['DTOL']	10	Rutilus rutilus		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-07T20:00:11.752335'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-11-18T19:00:08.641085'}]	1313	SANGER INSTITUTE	Chordata	48668		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Cerambycidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28878968%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Rutpela		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:43:17.478638'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:21:40.155969'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:43:17.478638'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-07T12:30:14.943376'}]			Coleoptera	icLepMacu	['DTOL']	9	Rutpela maculata		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2021-12-19T21:20:55.652981'}, {'status': 'COMPLETE', 'name': 'PACBIO', 'updated_at': '2021-12-19T21:19:25.074186'}, {'status': 'COMPLETE', 'name': '10X', 'updated_at': '2021-12-19T21:22:57.786918'}]	427	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	878968			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Rutstroemiaceae				Rutstroemia		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-09-21T16:51:05.4483'}]			Helotiales	gyRutCuni	['DTOL']	10	Rutstroemia cuniculi			4230	ROYAL BOTANIC GARDENS KEW	Ascomycota	1302223			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	Peacock worm	ACCEPTED	Sabellidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2851259%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Sabella		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-02T20:00:15.978536'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:11.316465'}]			Sabellida	wsSabPavo	['DTOL']	9	Sabella pavonina		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-11-02T20:00:16.017425'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-11-01T15:17:11.35208'}]	4040	MARINE BIOLOGICAL ASSOCIATION	Annelida	51259		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Honeycomb worm	ACCEPTED	Sabellariidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28251482%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Sabellaria		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-24T19:00:13.147888'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-02T19:00:07.528216'}]			Sabellida	wsSabAlve	['DTOL']	10	Sabellaria alveolata		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-10-24T19:00:13.185599'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-11-02T19:00:07.570108'}]	2112	MARINE BIOLOGICAL ASSOCIATION	Annelida	251482			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Feather Duster Worm	ACCEPTED	Sabellidae				Sabellastarte	Nil	[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:55.478605'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:06:59.06052'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-12-07T14:40:37.528512'}]			Sabellida	wsSabSpea	['ASG']	12	Sabellastarte sp. h YS-2021		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2022-10-04T10:54:55.516626'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-10-04T11:06:59.095011'}]	3144	QUEEN MARY UNIVERSITY OF LONDON	Annelida	2886754		False	Yes	in_progress		in_progress										ASG	ASG	ASG
No			Culicidae				Sabethes		[{'status': 'NOVEL', 'updated_at': None}]			Diptera	idSabCyan	['LAWN']	4	Sabethes cyaneus			3319	SANGER INSTITUTE	Arthropoda	53552			Unk	sample_acquired								sample_acquired				LAWN	LAWN	
Yes		ACCEPTED	Caryophyllaceae				Sabulina		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:55:13.479029'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:18:01.957009'}]			Caryophyllales	dcSabVern	['DTOL']	3	Sabulina verna		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-11-01T08:36:41.732553'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-11-01T15:18:01.99206'}]	4016	ROYAL BOTANIC GARDEN EDINBURGH	Streptophyta	325504		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Sugar kelp	ACCEPTED	Laminariaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28309358%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Saccharina		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:45:07.630251'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:45:07.630251'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-07-11T16:10:46.935205'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-06-21T08:41:23.148586'}]			Laminariales	uoSacLati	['DTOL']	10	Saccharina latissima		[{'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2021-11-24T23:45:07.630251'}, {'status': 'COMPLETE', 'name': '10X', 'updated_at': '2021-12-19T21:25:53.606373'}]	1623	MARINE BIOLOGICAL ASSOCIATION	Ochrophyta	309358			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Acorn worm		Harrimaniidae	{GIGA}	https://goat.genomehubs.org/preview/search?query=tax_tree%2810224%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Saccoglossus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-08-16T14:31:07.853705'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:09:50.087572'}]			Enteropneusta	keSacKowa	['VGP']	11	Saccoglossus kowalevskii		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2021-12-19T21:21:41.743067'}]	2088	SANGER INSTITUTE	Hemichordata	10224			Unk	in_progress				in_progress								VGP	VGP	VGP
Yes	Straggling Pouchwort	ACCEPTED	Saccogynaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28362792%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Saccogyna		[{'status': 'NOVEL', 'updated_at': '2022-10-03T11:42:47.615402'}]			Jungermanniales	cjSacViti	['DTOL']	16	Saccogyna viticulosa			4416	ROYAL BOTANIC GARDEN EDINBURGH	Marchantiophyta	362792			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	Furbellows	ACCEPTED	Phyllariaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2845365%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Saccorhiza		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T19:09:57.51974'}]			Tilopteridales	uoSacPoly	['DTOL']	24	Saccorhiza polyschides		[{'status': 'IN_PROGRESS', 'name': 'HIC', 'updated_at': '2021-11-25T19:09:57.51974'}]	812	MARINE BIOLOGICAL ASSOCIATION	Ochrophyta	45365			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	crab hacker barnacle	ACCEPTED	Sacculinidae				Sacculina		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:11:50.684647'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:01.650823'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-01-04T14:12:32.431134'}]			Kentrogonida	qxSacCarc	['DTOL']	14	Sacculina carcini		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2021-12-19T21:20:53.899842'}, {'status': 'COMPLETE', 'name': 'PACBIO', 'updated_at': '2022-10-05T14:02:01.376155'}, {'status': 'IN_PROGRESS', 'name': 'RNASEQ', 'updated_at': '2022-01-04T14:12:32.431134'}]	597	MARINE BIOLOGICAL ASSOCIATION,SANGER INSTITUTE	Arthropoda	51650			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	(A sea anemone)	ACCEPTED	Sagartiidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28396345%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Sagartia	var. nivea	[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-02-09T11:12:59.583279'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-08-25T15:35:07.0865'}]			Actiniaria	jaSagEleg	['DTOL']	16	Sagartia elegans		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-03-17T15:14:49.653072'}]	1643	MARINE BIOLOGICAL ASSOCIATION,NATURAL HISTORY MUSEUM	Cnidaria	396345		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Caryophyllaceae				Sagina		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:36.137468'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:37.951822'}]			Caryophyllales	dcSagProc	['DTOL']	4	Sagina procumbens		[{'status': 'COMPLETE', 'name': 'HIC', 'updated_at': '2022-10-04T11:43:14.664565'}, {'status': 'IN_PROGRESS', 'name': 'PACBIO', 'updated_at': '2022-10-04T11:07:37.986072'}]	3889	ROYAL BOTANIC GARDENS KEW	Tracheophyta	230724		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Coccidae				Saissetia		[{'status': 'NOVEL', 'updated_at': None}]			Hemiptera	ihSaiCoff	['DTOL']	3	Saissetia coffeae			3131	SANGER INSTITUTE	Arthropoda	536015			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
No		ACCEPTED	Coccidae				Saissetia		[{'status': 'NOVEL', 'updated_at': None}]			Hemiptera	ihSaiOlea	['DTOL']	3	Saissetia oleae			3134	SANGER INSTITUTE	Arthropoda	1661407			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
