	Species_name	Subspecies	Common Name	Family	Phase	sample_collected	sample_acquired	in_progress	insdc_submitted	sequencing_status	long_list	other_priority	family_representative
9621	Thalassarche bulleri		Buller's Albatross	Diomedeidae		nan	nan	nan	nan	nan	B10K		
9622	Thalassarche cauta		White-capped Albatross	Diomedeidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9623	Thalassarche cauta		White-capped Albatross	Diomedeidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9624	Thalassarche chlororhynchos		Yellow-nosed Albatross	Diomedeidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
9625	Thalassarche chlororhynchos		Yellow-nosed Albatross	Diomedeidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9626	Thalassarche chrysostoma		Grey-headed Albatross	Diomedeidae		nan	nan	nan	nan	nan	B10K		
9627	Thalassarche melanophris		Black-browed Albatross	Diomedeidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9628	Thalasseus bengalensis		Lesser Crested Tern	Laridae		nan	nan	nan	nan	nan	B10K		
9629	Thalasseus bergii		Greater Crested Tern	Laridae		nan	nan	nan	nan	nan	B10K		
9630	Thalasseus bernsteini		Chinese Crested Tern	Laridae		nan	nan	nan	nan	nan	B10K		
9631	Thalasseus elegans		Elegant Tern	Laridae		nan	nan	nan	nan	nan	B10K		
9632	Thalasseus maximus		Royal Tern	Laridae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9633	Thalasseus sandvicensis		Sandwich Tern	Laridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9634	Thalassoica antarctica		Antarctic Petrel	Procellariidae		B10K	B10K	B10K	nan	in_progress	B10K		
9635	Thalassornis leuconotus		White-backed Duck	Anatidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9636	Thalurania colombica		Crowned Woodnymph	Trochilidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
9637	Thalurania furcata		Fork-tailed Woodnymph	Trochilidae		nan	nan	nan	nan	nan	B10K		
9638	Thalurania glaucopis		Violet-capped Woodnymph	Trochilidae		nan	nan	nan	nan	nan	B10K		
9639	Thalurania ridgwayi		Mexican Woodnymph	Trochilidae		nan	nan	nan	nan	nan	B10K		
9640	Thalurania watertonii		Long-tailed Woodnymph	Trochilidae		nan	nan	nan	nan	nan	B10K		
9641	Thamnistes anabatinus		Russet Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9642	Thamnolaea cinnamomeiventris		Mocking Cliff Chat	Muscicapidae	Phase Genus	B10K	nan	nan	nan	sample_collected	B10K	B10K	
9643	Thamnomanes ardesiacus		Dusky-throated Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9644	Thamnomanes caesius		Cinereous Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9645	Thamnomanes saturninus		Saturnine Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9646	Thamnomanes schistogynus		Bluish-slate Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9647	Thamnophilus aethiops		White-shouldered Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9648	Thamnophilus amazonicus		Amazonian Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9649	Thamnophilus ambiguus		Sooretama Slaty Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9650	Thamnophilus aroyae		Upland Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9651	Thamnophilus atrinucha		Black-crowned Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9652	Thamnophilus bernardi		Collared Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9653	Thamnophilus bridgesi		Black-hooded Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9654	Thamnophilus caerulescens		Variable Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9655	Thamnophilus cryptoleucus		Castelnau's Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9656	Thamnophilus divisorius		Acre Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9657	Thamnophilus doliatus	doliatus	Barred Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9658	Thamnophilus insignis		Streak-backed Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9659	Thamnophilus melanonotus		Black-backed Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9660	Thamnophilus melanothorax		Band-tailed Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9661	Thamnophilus multistriatus		Bar-crested Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9662	Thamnophilus murinus	murinus	Mouse-colored Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9663	Thamnophilus nigriceps		Black Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9664	Thamnophilus nigrocinereus		Blackish-gray Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9665	Thamnophilus palliatus		Chestnut-backed Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9666	Thamnophilus pelzelni		Planalto Slaty Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9667	Thamnophilus praecox		Cocha Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9668	Thamnophilus punctatus		Northern Slaty Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9669	Thamnophilus ruficapillus		Rufous-capped Antshrike	Thamnophilidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9670	Thamnophilus schistaceus		Plain-winged Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9671	Thamnophilus stictocephalus		Natterer's Slaty Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9672	Thamnophilus sticturus		Bolivian Slaty Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9673	Thamnophilus tenuepunctatus		Lined Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9674	Thamnophilus torquatus		Rufous-winged Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9675	Thamnophilus unicolor		Uniform Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9676	Thamnophilus zarumae		Chapman's Antshrike	Thamnophilidae		nan	nan	nan	nan	nan	B10K		
9677	Thamnornis chloropetoides		Kiritika Warbler	Bernieridae		nan	nan	nan	nan	nan	B10K		
9678	Thapsinillas affinis		Golden Bulbul	Pycnonotidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9679	Thapsinillas affinis		Golden Bulbul	Pycnonotidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9680	Thaumastura cora		Peruvian Sheartail	Trochilidae		nan	nan	nan	nan	nan	B10K		
9681	Theristicus caerulescens		Plumbeous Ibis	Threskiornithidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
9682	Theristicus caudatus		Buff-necked Ibis	Threskiornithidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9683	Theristicus melanopis		Black-faced Ibis	Threskiornithidae		nan	nan	nan	nan	nan	B10K		
9684	Thescelocichla leucopleura		Swamp Palm Bulbul	Pycnonotidae		B10K	nan	nan	nan	sample_collected	B10K		
9685	Thinocorus orbignyianus		Gray-breasted Seedsnipe	Thinocoridae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
9686	Thinocorus orbignyianus	ingae	Gray-breasted Seedsnipe	Thinocoridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9687	Thinocorus rumicivorus		Least Seedsnipe	Thinocoridae		nan	nan	nan	nan	nan	B10K		
9688	Thinornis cucullatus		Hooded Dotterel	Charadriidae		nan	nan	nan	nan	nan	B10K		
9689	Thinornis novaeseelandiae		Shore Dotterel	Charadriidae		nan	nan	nan	nan	nan	B10K		
9690	Thlypopsis fulviceps		Fulvous-headed Tanager	Thraupidae		nan	nan	nan	nan	nan	B10K		
9691	Thlypopsis inornata		Buff-bellied Tanager	Thraupidae		nan	nan	nan	nan	nan	B10K		
9692	Thlypopsis ornata		Rufous-chested Tanager	Thraupidae		nan	nan	nan	nan	nan	B10K		
9693	Thlypopsis pectoralis		Brown-flanked Tanager	Thraupidae		nan	nan	nan	nan	nan	B10K		
9694	Thlypopsis ruficeps		Rust-and-yellow Tanager	Thraupidae		nan	nan	nan	nan	nan	B10K		
9695	Thlypopsis sordida		Orange-headed Tanager	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9696	Threnetes leucurus		Pale-tailed Barbthroat	Trochilidae		nan	nan	nan	nan	nan	B10K		
9697	Threnetes niger		Sooty Barbthroat	Trochilidae		nan	nan	nan	nan	nan	B10K		
9698	Threnetes ruckeri		Band-tailed Barbthroat	Trochilidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
9699	Threskiornis aethiopicus	molucca	African Sacred Ibis	Threskiornithidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9700	Threskiornis bernieri		Madagascar Sacred Ibis	Threskiornithidae		nan	nan	nan	nan	nan	B10K		
9701	Threskiornis melanocephalus		Black-headed Ibis	Threskiornithidae		nan	nan	nan	nan	nan	B10K		
9702	Threskiornis moluccus		Australian Ibis	Threskiornithidae		nan	nan	nan	nan	nan	B10K		
9703	Threskiornis spinicollis		Straw-necked Ibis	Threskiornithidae		nan	nan	nan	nan	nan	B10K		
9704	Thripadectes flammulatus		Flammulated Treehunter	Furnariidae		nan	nan	nan	nan	nan	B10K		
9705	Thripadectes holostictus		Striped Treehunter	Furnariidae		nan	nan	nan	nan	nan	B10K		
9706	Thripadectes ignobilis		Uniform Treehunter	Furnariidae		nan	nan	nan	nan	nan	B10K		
9707	Thripadectes melanorhynchus		Black-billed Treehunter	Furnariidae		nan	nan	nan	nan	nan	B10K		
9708	Thripadectes rufobrunneus		Streak-breasted Treehunter	Furnariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9709	Thripadectes scrutator		Rufous-backed Treehunter	Furnariidae		nan	nan	nan	nan	nan	B10K		
9710	Thripadectes virgaticeps		Streak-capped Treehunter	Furnariidae		nan	nan	nan	nan	nan	B10K		
9711	Thripophaga amacurensis		Delta Amacuro Softtail	Furnariidae		nan	nan	nan	nan	nan	B10K		
9712	Thripophaga cherriei		Orinoco Softtail	Furnariidae		nan	nan	nan	nan	nan	B10K		
9713	Thripophaga fusciceps		Plain Softtail	Furnariidae		nan	nan	nan	nan	nan	B10K		
9714	Thripophaga gutturata		Speckled Spinetail	Furnariidae		nan	nan	nan	nan	nan	B10K		
9715	Thripophaga macroura		Striated Softtail	Furnariidae		nan	nan	nan	nan	nan	B10K		
9716	Thryomanes bewickii	drymoecus	Bewick's Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9717	Thryophilus nicefori		Niceforo's Wren	Troglodytidae		nan	nan	nan	nan	nan	B10K		
9718	Thryophilus pleurostictus		Banded Wren	Troglodytidae		nan	nan	nan	nan	nan	B10K		
9719	Thryophilus rufalbus		Rufous-and-white Wren	Troglodytidae		B10K	B10K	B10K	nan	in_progress	B10K		
9720	Thryophilus sernai		Antioquia Wren	Troglodytidae		nan	nan	nan	nan	nan	B10K		
9721	Thryophilus sinaloa		Sinaloa Wren	Troglodytidae		nan	nan	nan	nan	nan	B10K		
9722	Thryorchilus browni		Timberline Wren	Troglodytidae		nan	nan	nan	nan	nan	B10K		
9723	Thryothorus griseus		Gray Wren	Troglodytidae		nan	nan	nan	nan	nan	B10K		
9724	Thryothorus ludovicianus		Carolina Wren	Troglodytidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
9725	Thryothorus ludovicianus		Carolina Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9726	Tiaris fuliginosus		Sooty Grassquit	Thraupidae		nan	nan	nan	nan	nan	B10K		
9727	Tiaris obscurus		Dull-colored Grassquit	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9728	Tiaris olivaceus		Yellow-faced Grassquit	Thraupidae		nan	nan	nan	nan	nan	B10K		
9729	Tichodroma muraria		Wallcreeper	Sittidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
9730	Tickellia hodgsoni		Broad-billed Warbler	Scotocercidae		B10K	B10K	B10K	B10K	insdc_submitted	B10K		
9731	Tigriornis leucolopha		White-crested Tiger Heron	Ardeidae		nan	nan	nan	nan	nan	B10K		
9732	Tigrisoma fasciatum		Fasciated Tiger Heron	Ardeidae		nan	nan	nan	nan	nan	B10K		
9733	Tigrisoma lineatum		Rufescent Tiger Heron	Ardeidae		B10K	B10K	B10K	nan	in_progress	B10K		
9734	Tigrisoma mexicanum		Bare-throated Tiger Heron	Ardeidae		nan	nan	nan	nan	nan	B10K		
9735	Tijuca atra		Black-and-gold Cotinga	Cotingidae		nan	nan	nan	nan	nan	B10K		
9736	Tijuca condita		Gray-winged Cotinga	Cotingidae		nan	nan	nan	nan	nan	B10K		
9737	Tilmatura dupontii		Sparkling-tailed Woodstar	Trochilidae		nan	nan	nan	nan	nan	B10K		
9738	Timalia pileata		Chestnut-capped Babbler	Timaliidae		B10K	B10K	B10K	B10K	insdc_submitted	B10K		
9739	Timeliopsis fulvigula		Olive Straightbill	Meliphagidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9740	Timeliopsis griseigula		Tawny Straightbill	Meliphagidae		nan	nan	nan	nan	nan	B10K		
9741	Tinamotis ingoufi		Patagonian Tinamou	Tinamidae		nan	nan	nan	nan	nan	B10K		
9742	Tinamotis pentlandii		Puna Tinamou	Tinamidae		nan	nan	nan	nan	nan	B10K		
9743	Tinamus guttatus		White-throated Tinamou	Tinamidae	Phase Order	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9744	Tinamus major		Great Tinamou	Tinamidae		nan	nan	nan	nan	nan	B10K		
9745	Tinamus osgoodi		Black Tinamou	Tinamidae		nan	nan	nan	nan	nan	B10K		
9746	Tinamus solitarius		Solitary Tinamou	Tinamidae		nan	nan	nan	nan	nan	B10K		
9747	Tinamus tao		Gray Tinamou	Tinamidae		nan	nan	nan	nan	nan	B10K		
9748	Tityra cayana	cayana	Black-tailed Tityra	Tityridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9749	Tityra inquisitor		Black-crowned Tityra	Tityridae		nan	nan	nan	nan	nan	B10K		
9750	Tityra leucura		White-tailed Tityra	Tityridae		nan	nan	nan	nan	nan	B10K		
9751	Tityra semifasciata		Masked Tityra	Tityridae		nan	nan	nan	nan	nan	B10K		
9752	Tmetothylacus tenellus		Golden Pipit	Motacillidae		nan	nan	nan	nan	nan	B10K		
9753	Tockus alboterminatus		Crowned Hornbill	Bucerotidae		nan	nan	nan	nan	nan	B10K		
9754	Tockus bradfieldi		Bradfield's Hornbill	Bucerotidae		nan	nan	nan	nan	nan	B10K		
9755	Tockus camurus	camurus	Red-billed Dwarf Hornbill	Bucerotidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
9756	Tockus damarensis		Damara Hornbill	Bucerotidae		nan	nan	nan	nan	nan	B10K		
9757	Tockus deckeni		Von der Decken's Hornbill	Bucerotidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9758	Tockus erythrorhynchus	damarensis	Red-billed Hornbill	Bucerotidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9759	Tockus fasciatus		African Pied Hornbill	Bucerotidae		nan	nan	nan	nan	nan	B10K		
9760	Tockus flavirostris	leucomelas	Eastern Yellow-billed Hornbill	Bucerotidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9761	Tockus hartlaubi		Black Dwarf Hornbill	Bucerotidae		nan	nan	nan	nan	nan	B10K		
9762	Tockus hemprichii		Hemprich's Hornbill	Bucerotidae		nan	nan	nan	nan	nan	B10K		
9763	Tockus leucomelas		Southern Yellow-billed Hornbill	Bucerotidae		nan	nan	nan	nan	nan	B10K		
9764	Tockus monteiri		Monteiro's Hornbill	Bucerotidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9765	Tockus nasutus		African Grey Hornbill	Bucerotidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9766	Tockus pallidirostris		Pale-billed Hornbill	Bucerotidae		nan	nan	nan	nan	nan	B10K		
9767	Todiramphus albonotatus		New Britain Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9768	Todiramphus australasia		Cinnamon-banded Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9769	Todiramphus chloris		Collared Kingfisher	Alcedinidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9770	Todiramphus cinnamominus		Micronesian Kingfisher	Alcedinidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9771	Todiramphus diops		Blue-and-white Kingfisher	Alcedinidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9772	Todiramphus enigma		Talaud Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9773	Todiramphus farquhari		Vanuatu Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9774	Todiramphus funebris		Sombre Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9775	Todiramphus gambieri		Tuamotu Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9776	Todiramphus godeffroyi		Marquesan Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9777	Todiramphus lazuli		Lazuli Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9778	Todiramphus leucopygius		Ultramarine Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9779	Todiramphus macleayii		Forest Kingfisher	Alcedinidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
9780	Todiramphus miyakoensis		Miyako Island Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9781	Todiramphus nigrocyaneus		Blue-black Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9782	Todiramphus pyrrhopygius		Red-backed Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9783	Todiramphus sanctus		Sacred Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9784	Todiramphus saurophagus		Beach Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9785	Todiramphus tutus		Chattering Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9786	Todiramphus veneratus		Tahitian Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9787	Todiramphus winchelli		Rufous-lored Kingfisher	Alcedinidae		nan	nan	nan	nan	nan	B10K		
9788	Todirostrum chrysocrotaphum		Yellow-browed Tody Flycatcher	Pipromorphidae		nan	nan	nan	nan	nan	B10K		
9789	Todirostrum cinereum	cinereum	Common Tody Flycatcher	Pipromorphidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9790	Todirostrum maculatum	amacurense	Spotted Tody Flycatcher	Pipromorphidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9791	Todirostrum nigriceps		Black-headed Tody Flycatcher	Pipromorphidae		nan	nan	nan	nan	nan	B10K		
9792	Todirostrum pictum		Painted Tody Flycatcher	Pipromorphidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9793	Todirostrum poliocephalum		Gray-headed Tody Flycatcher	Pipromorphidae		nan	nan	nan	nan	nan	B10K		
9794	Todirostrum viridanum		Maracaibo Tody Flycatcher	Pipromorphidae		nan	nan	nan	nan	nan	B10K		
9795	Todus angustirostris		Narrow-billed Tody	Todidae		nan	nan	nan	nan	nan	B10K		
9796	Todus mexicanus		Puerto Rican Tody	Todidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
9797	Todus multicolor		Cuban Tody	Todidae		nan	nan	nan	nan	nan	B10K		
9798	Todus subulatus		Broad-billed Tody	Todidae		nan	nan	nan	nan	nan	B10K		
9799	Todus todus		Jamaican Tody	Todidae		nan	nan	nan	nan	nan	B10K		
9800	Tolmomyias assimilis		Yellow-margined Flycatcher	Pipromorphidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9801	Tolmomyias flaviventris		Yellow-breasted Flycatcher	Pipromorphidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9802	Tolmomyias poliocephalus	sclateri	Gray-crowned Flycatcher	Pipromorphidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9803	Tolmomyias sulphurescens	aequatorialis	Yellow-olive Flycatcher	Pipromorphidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9804	Tolmomyias traylori		Orange-eyed Flycatcher	Pipromorphidae		nan	nan	nan	nan	nan	B10K		
9805	Topaza pella		Crimson Topaz	Trochilidae	Phase Genus	nan	nan	nan	nan	nan	B10K	B10K	
9806	Topaza pyra		Fiery Topaz	Trochilidae		nan	nan	nan	nan	nan	B10K		
9807	Torgos tracheliotos		Lappet-faced Vulture	Accipitridae		B10K	nan	nan	nan	sample_collected	B10K		
9808	Torreornis inexpectata		Zapata Sparrow	Passerellidae		nan	nan	nan	nan	nan	B10K		
9809	Touit batavicus		Lilac-tailed Parrotlet	Psittacidae		nan	nan	nan	nan	nan	B10K		
9810	Touit costaricensis		Red-fronted Parrotlet	Psittacidae		nan	nan	nan	nan	nan	B10K		
9811	Touit dilectissimus		Blue-fronted Parrotlet	Psittacidae		nan	nan	nan	nan	nan	B10K		
9812	Touit huetii		Scarlet-shouldered Parrotlet	Psittacidae		nan	nan	nan	nan	nan	B10K		
9813	Touit melanonotus		Brown-backed Parrotlet	Psittacidae		nan	nan	nan	nan	nan	B10K		
9814	Touit purpuratus		Sapphire-rumped Parrotlet	Psittacidae	Phase Genus	B10K	nan	nan	nan	sample_collected	B10K	B10K	
9815	Touit stictopterus		Spot-winged Parrotlet	Psittacidae		nan	nan	nan	nan	nan	B10K		
9816	Touit surdus		Golden-tailed Parrotlet	Psittacidae		nan	nan	nan	nan	nan	B10K		
9817	Toxorhamphus novaeguineae		Yellow-bellied Longbill	Melanocharitidae		nan	nan	nan	nan	nan	B10K		
9818	Toxorhamphus poliopterus		Slaty-headed Longbill	Melanocharitidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9819	Toxostoma bendirei		Bendire's Thrasher	Mimidae		nan	nan	nan	nan	nan	B10K		
9820	Toxostoma cinereum		Gray Thrasher	Mimidae		nan	nan	nan	nan	nan	B10K		
9821	Toxostoma crissale		Crissal Thrasher	Mimidae		nan	nan	nan	nan	nan	B10K		
9822	Toxostoma curvirostre		Curve-billed Thrasher	Mimidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9823	Toxostoma guttatum		Cozumel Thrasher	Mimidae		nan	nan	nan	nan	nan	B10K		
9824	Toxostoma lecontei		Le Conte's Thrasher	Mimidae		nan	nan	nan	nan	nan	B10K		
9825	Toxostoma longirostre		Long-billed Thrasher	Mimidae		nan	nan	nan	nan	nan	B10K		
9826	Toxostoma ocellatum		Ocellated Thrasher	Mimidae		nan	nan	nan	nan	nan	B10K		
9827	Toxostoma redivivum		California Thrasher	Mimidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
9828	Toxostoma rufum	rufum	Brown Thrasher	Mimidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9829	Trachylaemus purpuratus		Yellow-billed Barbet	Ramphastidae	Phase Genus	B10K	nan	nan	nan	sample_collected	B10K	B10K	
9830	Trachyphonus darnaudii		D'Arnaud's Barbet	Ramphastidae		nan	nan	nan	nan	nan	B10K		
9831	Trachyphonus erythrocephalus		Red-and-yellow Barbet	Ramphastidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9832	Trachyphonus margaritatus		Yellow-breasted Barbet	Ramphastidae		nan	nan	nan	nan	nan	B10K		
9833	Trachyphonus vaillantii		Crested Barbet	Ramphastidae		B10K	nan	nan	nan	sample_collected	B10K		
9834	Tragopan blythii		Blyth's Tragopan	Phasianidae		nan	nan	nan	nan	nan	B10K		
9835	Tragopan caboti		Cabot's Tragopan	Phasianidae		nan	nan	nan	nan	nan	B10K		
9836	Tragopan melanocephalus		Western Tragopan	Phasianidae		nan	nan	nan	nan	nan	B10K		
9837	Tragopan satyra		Satyr Tragopan	Phasianidae		nan	nan	nan	nan	nan	B10K		
9838	Tragopan temminckii		Temminck's Tragopan	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9839	Tragopan temminckii		Temminck's Tragopan	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9840	Traversia lyalli		Lyall's Rockwren	Acanthisittidae		nan	nan	nan	nan	nan	B10K		
9841	Tregellasia capito		Pale-yellow Robin	Petroicidae		nan	nan	nan	nan	nan	B10K		
9842	Tregellasia leucops		White-faced Robin	Petroicidae	Phase Genus	B10K	B10K	B10K	nan	in_progress	B10K	B10K	
9843	Treron apicauda		Pin-tailed Green Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
9844	Treron australis		Madagascar Green Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
9845	Treron bicinctus		Orange-breasted Green Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
9846	Treron calvus		African Green Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
9847	Treron capellei		Large Green Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
9848	Treron curvirostra		Thick-billed Green Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
9849	Treron floris		Flores Green Pigeon	Columbidae		nan	nan	nan	nan	nan	B10K		
