institute	id_number	project	higher_group	family	genus	species	standard	buffer	mean1	mean2	cv1	cv2	ratio	ave_sample	ave_standard	gs_pg_2c_replicate	gs_pg_2c	gs_pg_1c	x1c_gbp	cv_sample	cv_standard	sd_r_sample	stdv_gs	measured_by	date	d_to_l_specimen_id	previous_estimate_2c_prime	comments_on_d_to_l_sample	x30	x32	primary
RBGE	DB1785	DTOL	Bryophyte	Dicranellaceae	Dicranella	subulata	<Oryza	GPB3%PVP	237.19	651.88	3.98	3.08	2.748	239.19	667.67	0.73	0.72	0.36	0.35	4.27	3.21	0.037	0.010	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGE	DB1783	DTOL	Bryophyte	Lembophyllaceae	Isothecium	holtii	<Oryza	GPB3%PVP	249.02	495.94	3.98	3.75	1.992	254.88	510.38	1	1	0.5	0.49	3.44	3.37	0.010	0.005	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGE	DB1790	DTOL	Bryophyte	Lejeuneaceae	Lejeunea	lamacerina	<Oryza	OXPRO	167.57	799.65	6.1	2.08	4.772	173.93	825.98	0.42	0.42	0.21	0.21	5.25	2.48	0.043	0.004	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR285	DTOL	Angiosperm	Plantaginaceae	Veronica	filiformis	<Solanum	GPB3%PVP	238.69	633.54	3.74	2.59	2.654	244.3	658.68	0.75	0.73	0.37	0.36	4.34	2.27	0.038	0.010	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR286	DTOL	Angiosperm	Rosaceae	Prunus	avium	<Solanum	GPB3%PVP	207.43	463.11	4.4	2.78	2.233	210.99	472.44	0.89	0.88	0.44	0.43	4.16	2.53	0.010	0.004	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR291	DTOL	Angiosperm	Brassicaceae	Lunaria	annua	<Petro	GPB3%PVP	260.07	523.94	4.41	4.13	2.015	277.51	555.21	1.12	1.12	0.56	0.55	3.37	2.72	0.016	0.009	Nacho	04/05/2023	NA	NA	Endopolyploid. Had to measure the 4C	NA	NA	1
RBGE	DMR290	DTOL	Angiosperm	Caryophyllaceae	Cerastium	diffusum	>Solanum	GPB3%PVP	208.52	263.92	3.29	3.22	1.266	268.13	211.83	2.51	2.51	1.25	1.23	2.91	2.81	0.000	0.000	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR287	DTOL	Angiosperm	Grossulariaceae	Ribes	uva-crispa	<Petro	GPB3%PVP	229.42	457.62	3.85	2.24	1.995	238.45	489.48	2.26	2.19	1.1	1.07	4.18	2.73	0.057	0.061	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR289	DTOL	Angiosperm	Caryophyllaceae	Cerastium	semidecandrum	<Solanum	GPB3%PVP	233.45	359.38	3.99	4	1.539	239.58	371.2	1.29	1.28	0.64	0.62	3.6	3.21	0.010	0.008	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR279-T2T	DTOL	Angiosperm	Salicaceae	Salix	lanata	<Solanum	GPB3%PVP	203.76	432.43	4.24	3.04	2.122	207.6	445.75	0.93	0.92	0.46	0.45	4.21	2.57	0.024	0.010	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR288	DTOL	Angiosperm	Violaceae	Viola	hirta	<Petro	GPB3%PVP	228.97	589.59	6.96	3.3	2.575	243.18	604.06	1.75	1.81	0.91	0.89	5.32	3.37	0.082	0.059	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGK	MC9498	DTOL	Angiosperm	Rosaceae	Fragaria	moschata	<Solanum	GPB3%PVP	219.37	766.52	4.76	2.96	3.494	216.08	777.01	0.57	0.55	0.28	0.27	4.25	2.98	0.101	0.015	Nacho	05/05/2023	KDTOL10787	NA	NA	NA	NA	1
RBGE	DMR293	DTOL	Angiosperm	Caryophyllaceae	Arenaria	serpyllifolia	<Solanum	GPB3%PVP	282.94	325.25	2.73	2.76	1.15	300.02	346.01	1.72	1.72	0.86	0.84	3.36	3.02	0.005	0.007	Nacho	12/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR293	DTOL	Angiosperm	Caryophyllaceae	Arenaria	serpyllifolia	<Petro	GPB3%PVP	226.61	517.15	4.41	2.73	2.282	234.29	546.67	1.97	1.93	0.96	0.94	3.71	2.52	0.044	0.037	Nacho	12/05/2023	NA	NA	Same as above, using Petro as standard. Similar results	NA	NA	1
RBGE	DMR294	DTOL	Angiosperm	Poaceae	Aira	praecox	>Petro	GPB3%PVP	229.50	350.13	2.36	2.09	1.526	356.12	234.45	6.87	6.84	3.42	3.34	2.2	2.45	0.008	0.032	Nacho	12/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR295	DTOL	Angiosperm	Asteraceae	Senecio	squalidus	>Oryza	OXPRO	213.36	385.43	2.69	2.32	1.806	387.07	215.25	1.81	1.8	0.9	0.88	2.17	2.75	0.008	0.008	Nacho	12/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR296	DTOL	Angiosperm	Lamiaceae	Lamium	hybridum	<Petro	GPB3%PVP	229.15	365.09	3.66	2.9	1.593	239.37	382.85	2.82	2.81	1.41	1.38	3.52	2.63	0.010	0.017	Nacho	12/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR297	DTOL	Angiosperm	Crassulaceae	Sedum	album	<Solanum	OXPRO	213.10	408.64	4.44	3.32	1.918	220.59	426.04	1.03	1.03	0.51	0.5	4.38	3.3	0.014	0.007	Nacho	12/05/2023	NA	NA	I tried with rice, but couln't find any peak below it	NA	NA	1
RBGK	JMC9523	DTOL	Angiosperm	Melanthiaceae	Xerophyllum	tenax	>Petro	GPB3%PVP	205.58	280.12	2.98	3.51	1.363	285.39	208.17	6.13	6.17	3.08	3.02	2.94	2.66	0.007	0.033	Nacho	12/05/2023	KDTOL10774	NA	Individual grown in the Alpine garden	NA	NA	1
RBGK	DW 06/22. ID24515	DTOL	Angiosperm	Oleaceae	Fraxinus	excelsior	<Petro	GPB3%PVP	232.54	503.93	3.99	2.75	2.167	236.94	529.38	2.08	2.02	1.01	0.99	3.48	2.85	0.058	0.052	Nacho	12/05/2023	KDTOL10251	NA	NA	NA	NA	1
RBGK	MC9499	DTOL	Angiosperm	Caprifoliaceae	Valeriana	rubra	<Solanum	GPB3%PVP	209.24	316.34	5.34	3.05	1.512	214.27	323.86	1.31	1.31	0.66	0.64	5.14	2.86	0.008	0.007	Nacho	16/05/2023	KDTOL10788	NA	NA	NA	NA	1
RBGK	MC9500	DTOL	Fern	Polypodiaceae	Dryopteris	affinis	<Allium	Ebihara	250.11	453.99	4.19	3.9	1.815	260.79	482.32	19.22	18.88	9.44	9.23	4.45	3.72	0.032	0.326	Nacho	16/05/2023	KDTOL10789	NA	NA	NA	NA	1
RBGK	MC9501	DTOL	Angiosperm	Rosaceae	Alchemilla	mollis	>Solanum	GPB3%PVP	272.42	500.30	3.78	3.74	1.837	532.76	287.78	3.64	3.66	1.83	1.79	3.01	3.01	0.013	0.025	Nacho	16/05/2023	KDTOL10790	NA	NA	NA	NA	1
RBGK	MC9502	DTOL	Angiosperm	Poaceae	Poa	pratensis	>Petro	GPB3%PVP	224.74	602.73	2.9	2.61	2.682	606.55	227.77	12.07	11.98	5.99	5.86	3.19	3.44	0.016	0.075	Nacho	16/05/2023	KDTOL10791	NA	NA	NA	NA	1
RBGK	MC9503	DTOL	Angiosperm	Rosaceae	Potentilla	anglica	<Solanum	GPB3%PVP	217.09	288.59	4.77	3.67	1.329	227.02	304.48	1.49	1.48	0.74	0.72	4.24	3.64	0.016	0.017	Nacho	16/05/2023	KDTOL10792	NA	NA	NA	NA	1
RBGK	MC9504	DTOL	Angiosperm	Araceae	Dracunculus	vulgaris	>Petro	GPB3%PVP	230.78	644.72	4.86	4.87	2.794	657.12	236.22	12.57	12.52	6.26	6.12	4.37	4.35	0.012	0.051	Nacho	16/05/2023	KDTOL10793	NA	NA	NA	NA	1
RBGK	MC9505	DTOL	Angiosperm	Saxifragaceae	Tellima	grandiflora	<Solanum	GPB3%PVP	200.69	291.15	4.01	2.91	1.451	205.75	299.71	1.36	1.36	0.68	0.66	3.88	2.83	0.006	0.006	Nacho	16/05/2023	KDTOL10794	NA	NA	NA	NA	1
RBGE	DMR298	DTOL	Angiosperm	Fabaceae	Laburnum	anagyroides	>Solanum	GPB3%PVP	218.95	290.65	3.99	4.94	1.327	296.57	227.99	2.63	2.58	1.29	1.26	4.46	3.57	0.024	0.048	Nacho	19/05/2023	NA	2C = 1.60 pg	NA	NA	NA	1
RBGE	DMR299	DTOL	Angiosperm	Oleaceae	Syringa	vulgaris	>Solanum	GPB3%PVP	227.08	287.70	2.93	3.12	1.267	294.09	232.64	2.51	2.5	1.25	1.22	2.8	2.57	0.003	0.006	Nacho	19/05/2023	NA	2C = 2.40 pg	NA	NA	NA	1
RBGE	DMR300	DTOL	Angiosperm	Asteraceae	Doronicum	pardalianches	>Petro	GPB3%PVP	210.05	336.46	3.19	3.36	1.602	346.81	219.9	7.21	7.1	3.55	3.47	3.24	3.28	0.022	0.097	Nacho	19/05/2023	NA	2C = 6.32 pg	NA	NA	NA	1
RBGE	DMR301	DTOL	Angiosperm	Brassicaceae	Arabis	hirsuta	<Solanum	GPB3%PVP	230.06	319.36	3.56	2.59	1.388	233.02	324.58	1.43	1.42	0.71	0.7	3.12	2.33	0.005	0.005	Nacho	19/05/2023	NA	2C = 1.37 pg	NA	NA	NA	1
RBGE	DMR302	DTOL	Angiosperm	Brassicaceae	Lepidium	campestre	<Solanum	GPB3%PVP	377.68	833.68	2.92	2.17	2.207	380.49	827.49	0.45	0.46	0.23	0.22	2.69	2.03	0.028	0.006	Nacho	19/05/2023	NA	-	Endopoliploid	NA	NA	1
RBGE	DB1792	DTOL	Bryophyte	Archidiaceae	Archidium	alternifolium	<Oryza	GPB3%PVP	224.14	445.08	4.52	3.62	1.986	226.85	449.27	1.01	1.01	0.5	0.49	4.29	3.95	0.008	0.004	Nacho	23/05/2023	NA	NA	NA	NA	NA	1
RBGE	DB1793	DTOL	Bryophyte	Pylaisiaceae	Pseudohygrohypnum	subeugyrium	<Oryza	GPB3%PVP	220.00	625.54	3.4	2.43	2.843	220.55	626.12	0.7	0.7	0.35	0.34	2.4	2.54	0.005	0.001	Nacho	23/05/2023	NA	NA	NA	NA	NA	1
RBGE	DB1794	DTOL	Bryophyte	Sphagnaceae	Sphagnum	quinquefarium	<Oryza	GPB3%PVP	210.71	431.43	4.25	2.68	2.047	213.7	438.52	0.98	0.97	0.49	0.48	4.05	2.59	0.004	0.002	Nacho	23/05/2023	NA	NA	NA	NA	NA	1
RBGE	DB1796	DTOL	Bryophyte	Amphidiaceae	Amphidium	mougeotii	<Oryza	GPB3%PVP	206.41	659.84	4.33	3.02	3.197	203.72	650.59	0.63	0.63	0.31	0.31	4.34	3.08	0.013	0.003	Nacho	23/05/2023	NA	NA	NA	NA	NA	1
RBGE	DB1799	DTOL	Bryophyte	Grimmiaceae	Grimmia	torquata	<Oryza	GPB3%PVP	222.47	640.84	3.41	3.2	2.881	224.16	650.87	0.69	0.69	0.34	0.34	3.2	3.01	0.024	0.006	Nacho	23/05/2023	NA	NA	NA	NA	NA	1
RBGE	DB1800	DTOL	Bryophyte	Oedipodiaceae	Oedipodium	griffithianum	>Oryza	GPB3%PVP	292.57	460.11	3.2	4.63	1.573	262.76	415.35	0.64	0.63	0.32	0.31	3.86	5.01	0.014	0.006	Nacho	23/05/2023	NA	NA	Endopoliploid. 2Cpeak measured	NA	NA	1
RBGE	DMR303	DTOL	Angiosperm	Primulaceae	Glaux	maritima	<Petro	GPB3%PVP	229.13	304.23	4.04	3.17	1.328	241.2	319.63	3.39	3.4	1.7	1.66	3.95	3.13	0.003	0.006	Nacho	25/05/2023	NA	-	NA	NA	NA	1
RBGE	DMR304	DTOL	Angiosperm	Boraginaceae	Amsinckia	micrantha	<Petro	GPB3%PVP	245.02	552.35	4.42	2.94	2.254	230.7	522.01	2	1.99	0.99	0.97	4.3	2.8	0.012	0.010	Nacho	25/05/2023	NA	-	NA	NA	NA	1
RBGE	DMR305	DTOL	Angiosperm	Brassicaceae	Sisymbrium	altissimum	<Solanum	GPB3%PVP	226.31	388.24	4.77	3.12	1.716	226.21	387.51	0.58	0.58	0.29	0.28	4.81	3.15	0.005	0.002	Nacho	25/05/2023	NA	2C = 0.52pg	Endopoliploid. 4C peak measured	NA	NA	1
RBGE	DMR306	DTOL	Angiosperm	Rosaceae	Aphanes	australis	>Solanum	GPB3%PVP	201.79	257.74	3.52	3.77	1.277	264.32	205.17	2.53	2.55	1.28	1.25	3.43	3.39	0.012	0.024	Nacho	25/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR307	DTOL	Angiosperm	Violaceae	Viola	palustris	<Pisum	Galbraith	254.13	491.28	7.57	4.62	1.933	260.97	502.81	4.7	4.72	2.36	2.31	6.81	4.76	0.006	0.014	Nacho	25/05/2023	NA	2C = 4.10 and 4.50pg	Rough estimate	NA	NA	1
RBGE	DMR308	DTOL	Angiosperm	Orchidaceae	Orchis	mascula	<Allium	Galbraith	238.92	392.99	5.55	5	1.645	261.81	562.25	21.21	17.4	8.7	8.51	5.04	4.18	0.653	5.397	Nacho	25/05/2023	NA	-	Rough estimate using petals	NA	NA	1
RBGE	DMR309	DTOL	Fern	Equisetaceae	Equisetum	pratense	>Pisum	GPB3%PVP	243.05	666.97	2.85	3.38	2.744	685.4	246.47	24.94	25.28	12.64	12.36	3.01	2.66	0.034	0.312	Nacho	25/05/2023	NA	2C = 25.56pg	NA	NA	NA	1
RBGE	DMR310	DTOL	Angiosperm	Poaceae	Sesleria	caerulea	>Petro	GPB3%PVP	230.04	471.31	3.21	2.03	2.049	482.89	234.85	9.22	9.25	4.63	4.52	2.16	3	0.009	0.043	Nacho	25/05/2023	NA	2C = 9.10pg	NA	NA	NA	1
RBGE	DMR311	DTOL	Angiosperm	Orchidaceae	Neottia	nidus-avis	NA	Galbraith	Couldnt find any peak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Nacho	25/05/2023	NA	2C = 34.63pg	NA	NA	NA	1
RBGK	MC9470	DTOL	Angiosperm	Fabaceae	Trifolium	incarnatum subsp. molinerii	<Solanum	GPB3%PVP	198.83	320.01	4.21	3.19	1.609	201.94	325.72	1.23	1.23	0.61	0.6	3.68	2.93	0.004	0.003	Nacho	25/05/2023	KDTOL10795	2C = 1.33pg	NA	NA	NA	1
RBGK	MC9471	DTOL	Angiosperm	Fabaceae	Trifolium	scabrum	<Solanum	GPB3%PVP	237.23	457.28	3.26	2.61	1.928	232.87	449.33	1.03	1.03	0.51	0.5	3.09	2.49	0.004	0.002	Nacho	25/05/2023	KDTOL10796	-	NA	NA	NA	1
RBGK	MC9472	DTOL	Angiosperm	Fabaceae	Trifolium	striatum	<Solanum	GPB3%PVP	211.46	491.60	3.79	2.33	2.325	216.32	502.01	0.85	0.85	0.43	0.42	3.73	2.37	0.004	0.001	Nacho	25/05/2023	KDTOL10797	2C = 0.76pg	NA	NA	NA	1
RBGK	MC9473	DTOL	Angiosperm	Fabaceae	Trifolium	strictum	<Solanum	GPB3%PVP	217.02	516.48	4.66	2.96	2.38	222.89	532.81	0.83	0.83	0.41	0.41	3.88	2.57	0.009	0.003	Nacho	25/05/2023	KDTOL10798	-	NA	NA	NA	1
RBGK	MC9506	DTOL	Fern	Aspleniaceae	Onoclea	sensibilis	>Pisum	GPB3%PVP	201.31	732.41	3.58	3.84	3.638	766.95	216.73	33.07	32.21	16.1	15.75	3.57	3.6	0.096	0.871	Nacho	30/05/2023	KDTOL10799	NA	NA	NA	NA	1
RBGK	MC9507	DTOL	Angiosperm	Orobanchaceae	Rhinanthus	minor	<Petro	GPB3%PVP	221.67	343.31	5.21	3.79	1.549	225.1	352.76	2.91	2.87	1.44	1.4	4.68	3.56	0.026	0.048	Nacho	30/05/2023	KDTOL10800	NA	NA	NA	NA	1
RBGK	MC9508	DTOL	Angiosperm	Asteraceae	Tragopogon	porrifolius	>Petro	GPB3%PVP	228.01	308.49	3.18	2.91	1.353	309.91	228.59	6.09	6.1	3.05	2.98	2.68	3.05	0.003	0.012	Nacho	30/05/2023	KDTOL10801	NA	NA	NA	NA	1
RBGK	MC9509	DTOL	Fern	Salviniaceae	Azolla	filiculoides	<Solanum	GPB3%PVP	252.06	346.76	5.04	3.36	1.376	257.29	356.01	1.44	1.43	0.72	0.7	4.92	2.98	0.009	0.010	Nacho	30/05/2023	KDTOL10802	NA	NA	NA	NA	1
RBGK	MC9510	DTOL	Angiosperm	Asteraceae	Crepis	vesicaria	>Petro	GPB3%PVP	212.34	255.48	3.38	3.24	1.203	261.48	215.76	5.41	5.45	2.73	2.67	2.98	2.86	0.009	0.040	Nacho	30/05/2023	KDTOL10803	NA	NA	NA	NA	1
RBGK	MC9511	DTOL	Angiosperm	Juncaceae	Juncus	inflexus	<Oryza	GPB3%PVP	239.65	293.81	3.32	3.28	1.226	243.24	299.67	0.82	0.81	0.41	0.4	3.43	3.39	0.007	0.005	Nacho	30/05/2023	KDTOL10804	NA	NA	NA	NA	1
RBGK	MC9512	DTOL	Angiosperm	Poaceae	Elymus	repens	<Allium	GPB3%PVP	200.32	310.22	5.39	4.63	1.549	188.8	289.79	22.53	22.74	11.37	11.12	4.82	4.51	0.013	0.188	Nacho	31/05/2023	KDTOL10805	2C = 24pg	NA	NA	NA	1
RBGK	MC9513	DTOL	Angiosperm	Fabaceae	Trifolium	ochroleucum	>Petro	GPB3%PVP	212.09	629.82	3.47	3.79	2.97	643.33	217.91	13.36	13.29	6.64	6.5	3.76	3.17	0.017	0.076	Nacho	31/05/2023	KDTOL10806	-	NA	NA	NA	1
RBGK	MC9514	DTOL	Angiosperm	Asparagaceae	Convallaria	majalis	>Pisum	GPB3%PVP	163.90	727.03	3.99	4.14	4.436	723.92	165.67	40.32	39.72	19.86	19.42	4.02	3.71	0.063	0.572	Nacho	31/05/2023	KDTOL10807	2C = 35.33pg	NA	NA	NA	1
RBGK	MC9515	DTOL	Angiosperm	Ranunculaceae	Aconitum	napellus	>Petro	GPB3%PVP	204.43	726.81	3.95	3.49	3.555	674.75	190.09	16	15.97	7.98	7.81	3.79	4.13	0.026	0.115	Nacho	31/05/2023	KDTOL10808	-	NA	NA	NA	1
RBGK	MC9516	DTOL	Angiosperm	Orchidaceae	Dactylorhiza	praetermissa	>Petro	GPB3%PVP	136.53	479.70	3.82	3.37	3.514	496.47	145.75	15.81	15.35	7.67	7.5	3.55	3.96	0.097	0.436	Nacho	31/05/2023	KDTOL10809	-	Few nucleai in 2C, the 4C had more but it wasn't exactly double	NA	NA	1
RBGE	DMR312	DTOL	Angiosperm	Brassicaceae	Hesperis	matronalis	>Petro	Galbraith	202.03	755.62	3.35	2.34	3.74	763.38	204.21	16.83	16.82	8.41	8.23	2.1	2.98	0.007	0.031	Nacho	02/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR313	DTOL	Angiosperm	Caprifoliaceae	Valeriana	pyrenaica	<Solanum	Galbraith	200.51	296.95	3.27	3.27	1.481	197.34	288.15	1.34	1.36	0.68	0.66	3.71	3.69	0.020	0.019	Nacho	02/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR314	DTOL	Angiosperm	Cyperaceae	Schoenus	ferrugineus	<Petro	Galbraith	245.89	498.52	3.2	2.75	2.027	233.54	472.86	2.22	2.22	1.11	1.09	3.5	2.8	0.006	0.007	Nacho	02/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR315	DTOL	Angiosperm	Fabaceae	Oxytropis	halleri	>Solanum	Galbraith	215.81	510.40	3.64	2.92	2.365	515.24	218.56	4.68	4.67	2.33	2.28	2.82	3.62	0.007	0.013	Nacho	02/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR316	DTOL	Angiosperm	Rosaceae	Potentilla	crantzii	<Petro	Galbraith	198.59	419.10	4.64	2.99	2.11	207.2	433.01	2.13	2.15	1.08	1.05	4.44	2.85	0.017	0.018	Nacho	02/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR317	DTOL	Angiosperm	Boraginaceae	Lycopsis	arvensis	>Pisum	GPB3%PVP	214.71	785.31	4.34	4.8	3.657	814.38	226.04	33.25	32.77	16.38	16.02	3.83	4.18	0.061	0.558	Nacho	02/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR318	DTOL	Angiosperm	Betulaceae	Alnus	cordata	<Petro	Galbraith	213.69	749.00	4.41	1.97	3.505	216.2	759.09	1.28	1.28	0.64	0.63	4.82	2.15	0.007	0.002	Nacho	02/05/2023	NA	NA	NA	NA	NA	1
RBGE	DMR319	DTOL	Angiosperm	Caryophyllaceae	Silene	viscaria	>Solanum	GPB3%PVP	215.27	465.41	4.41	3.11	2.162	476.7	222.74	4.28	4.24	2.12	2.07	2.51	3.42	0.019	0.039	Nacho	14/06/2023	NA	NA	NA	NA	NA	1
RBGE	DMR320	DTOL	Angiosperm	Apiaceae	Anthriscus	caucalis	<Solanum	GPB3%PVP	218.48	393.76	6.06	4.46	1.802	223.31	404.05	1.1	1.09	0.55	0.54	5.25	4.08	0.007	0.004	Nacho	14/06/2023	NA	NA	NA	NA	NA	1
RBGE	DMR321	DTOL	Angiosperm	Geraniaceae	Geranium	pyrenaicum	>Solanum	GPB3%PVP	222.82	305.30	4.4	4.38	1.37	311.78	227.86	2.71	2.71	1.35	1.32	3.89	3.94	0.003	0.007	Nacho	14/06/2023	NA	2C = 2.88pg	NA	NA	NA	1
RBGE	DMR322	DTOL	Angiosperm	Caryophyllaceae	Cerastium	tomentosum	<Petro	GPB3%PVP	200.17	311.64	3.69	3.42	1.557	203.21	316.95	2.89	2.89	1.44	1.41	3.51	3	0.006	0.010	Nacho	14/06/2023	NA	NA	NA	NA	NA	1
RBGE	DMR323	DTOL	Angiosperm	Plantaginaceae	Linaria	purpurea	>Oryza	GPB3%PVP	223.70	450.76	4.77	4.85	2.015	452.59	226	2.02	2	1	0.98	4.12	3.85	0.011	0.011	Nacho	14/06/2023	NA	NA	NA	NA	NA	1
RBGE	DMR324	DTOL	Angiosperm	Poaceae	Milium	effusum	>Petro	GPB3%PVP	201.34	428.36	3.37	3.12	2.128	439.92	209.01	9.57	9.47	4.74	4.63	3.02	3.51	0.020	0.090	Nacho	14/06/2023	NA	2C = 7.9pg	NA	NA	NA	1
RBGE	DMR325	DTOL	Angiosperm	Viburnaceae	Viburnum	opulus	>Petro	GPB3%PVP	221.93	466.81	5.11	5.02	2.103	499.68	237.81	9.47	9.46	4.73	4.62	4	5.11	0.018	0.081	Nacho	14/06/2023	NA	2C = 8.27pg	NA	NA	NA	1
RBGE	DMR326	DTOL	Angiosperm	Ranunculaceae	Thalictrum	alpinum	<Solanum	GPB3%PVP	216.18	357.50	3.85	3.21	1.654	219.98	362.21	1.2	1.2	0.6	0.59	3.67	3.12	0.006	0.005	Nacho	14/06/2023	NA	2C = 1.1pg	NA	NA	NA	1
RBGE	DMR327	DTOL	Angiosperm	Rosaceae	Rubus	chamaemorus	<Petro	GPB3%PVP	215.89	291.76	4.38	5.4	1.351	223.65	302.93	3.33	3.32	1.66	1.62	4.7	5.2	0.003	0.007	Nacho	14/06/2023	NA	2C = 2.46pg	790 nuclei sample for the first run	NA	NA	1
RBGE	DMR328	DTOL	Angiosperm	Poaceae	Alopecurus	geniculatus	<Allium	GPB3%PVP	191.47	450.55	5.29	4.03	2.353	201.03	468.23	14.83	14.98	7.49	7.32	4.56	3.3	0.021	0.138	Nacho	14/06/2023	NA	2C = 14.9pg	NA	NA	NA	1
RBGK	MC9517	DTOL	Angiosperm	Saxifragaceae	Saxifraga	hirsuta	<Petro	Galbraith	222.77	272.62	4.25	3.22	1.224	225.63	276.05	3.68	3.68	1.84	1.8	4.08	3.17	0.001	0.002	Nacho	12/06/2023	NA	subsp. paucicrenata 2C = 3.21pg	NA	NA	NA	1
RBGK	MC9518	DTOL	Angiosperm	Saxifragaceae	Saxifraga	spathularis	>Solanum	GPB3%PVP	198.19	367.58	5.29	6.06	1.855	404.77	217.19	3.67	3.69	1.84	1.8	6.3	5.16	0.011	0.023	Nacho	12/06/2023	NA	NA	NA	NA	NA	1
RBGK	MC9519	DTOL	Angiosperm	Euphorbiaceae	Euphorbia	hyberna	>Solanum	GPB3%PVP	199.83	493.01	4.47	4.1	2.467	509.16	206.66	4.88	4.88	2.44	2.39	4.33	4.49	0.021	0.042	Nacho	12/06/2023	NA	NA	NA	NA	NA	1
RBGK	MC9520	DTOL	Angiosperm	Rubiaceae	Rubia	peregrina	>Petro	Galbraith	187.94	395.12	3.03	3.84	2.102	418.44	202.48	9.46	9.3	4.65	4.55	4.1	2.84	0.035	0.155	Nacho	12/06/2023	NA	NA	NA	NA	NA	1
RBGK	MC9521	DTOL	Angiosperm	Ericaceae	Arbutus	unedo	<Solanum	Galbraith	260.37	403.58	4.45	3.5	1.55	256.64	396.95	1.28	1.28	0.64	0.63	4.19	3.49	0.003	0.002	Nacho	12/06/2023	NA	NA	NA	NA	NA	1
RBGK	MC9522	DTOL	Angiosperm	Rosaceae	Cotoneaster	integrifolius	<Petro	Galbraith	214.17	340.71	4.27	3.4	1.591	217.95	346.2	2.83	2.83	1.42	1.39	4.17	3.4	0.003	0.004	Nacho	12/06/2023	NA	NA	NA	NA	NA	1
RBGK	MC9523	DTOL	Angiosperm	Amaryllidaceae	Allium	scorodoprasum	>Petro	GPB3%PVP	124.25	842.06	4.38	3.75	6.777	847.48	125.43	30.5	30.41	15.2	14.87	4.06	4.8	0.033	0.148	Nacho	12/06/2023	NA	NA	NA	NA	NA	1
RBGK	MC9524	DTOL	Angiosperm	Lentibulariaceae	Pinguicula	grandiflora	<Solanum	Galbraith	217.89	384.69	5.34	3.58	1.765	216.15	383.39	1.12	1.12	0.56	0.55	4.9	3.25	0.009	0.006	Nacho	12/06/2023	NA	2C = 0.87pg	NA	NA	NA	1
RBGK	MC9525	DTOL	Angiosperm	Iridaceae	Sisyrinchium	bermudiana	<Petro	Galbraith	219.01	330.14	2.99	5.21	1.507	218.44	329.09	2.99	2.99	1.49	1.46	3.09	5.49	0.004	0.007	Nacho	12/06/2023	NA	2C = 2.5pg	NA	NA	NA	1
RBGK	MC9526	DTOL	Angiosperm	Cyperaceae	Carex	viridula	<Solanum	Galbraith	225.99	529.65	3.9	2.45	2.344	221.17	519.31	0.84	0.84	0.42	0.41	3.8	2.59	0.006	0.002	Nacho	09/06/2023	NA	2C = 0.72pg	NA	NA	NA	1
RBGK	MC9527	DTOL	Angiosperm	Onagraceae	Epilobium	brunnescens	<Solanum	GPB3%PVP	197.55	560.77	5.33	3.82	2.839	199.78	567.98	0.7	0.7	0.35	0.34	5.13	3.72	0.007	0.002	Nacho	24/06/2023	NA	NA	NA	NA	NA	1
RBGK	MC9528	DTOL	Angiosperm	Ericaceae	Erica	mackayana	<Petro	Galbraith	182.09	786.54	5.39	2.72	4.32	181.13	780.75	1.04	1.04	0.52	0.51	4.91	2.71	0.012	0.003	Nacho	12/06/2023	NA	NA	NA	NA	NA	1
RBGK	MC9529	DTOL	Angiosperm	Rubiaceae	Galium	boreale	<Petro	Galbraith	211.61	371.94	4.81	2.76	1.758	211.4	371.86	2.56	2.56	1.28	1.25	4.53	2.38	0.002	0.002	Nacho	12/06/2023	NA	2C = 3.2pg	NA	NA	NA	1
RBGK	MC9530	DTOL	Angiosperm	Asteraceae	Inula	salicina	>Solanum	GPB3%PVP	219.19	322.94	4.77	7.21	1.473	341.67	219.26	2.92	3.09	1.54	1.51	8.08	5.18	0.120	0.238	Nacho	12/06/2023	NA	2C = 3.39pg	Confirmed with the sample alone	NA	NA	1
