institute	id_number	project	higher_group	family	genus	species	standard	buffer	mean1	mean2	cv1	cv2	ratio	ave_sample	ave_standard	gs_pg_2c_replicate	gs_pg_2c	gs_pg_1c	x1c_gbp	cv_sample	cv_standard	sd_r_sample	stdv_gs	measured_by	date	d_to_l_specimen_id	previous_estimate_2c_prime	comments_on_d_to_l_sample	x30	x32	primary
RBGE	DMR143	DTOL	Angiosperm	Salicaceae	Salix	euxina	<Petro	GPB3%PVP	242.41	560.98	4.29	2.41	2.314	247.2	581.14	NA	1.91	0.96	0.94	3.63	2.09	0.051	NA	Sahr Mian	08/09/2021	NA	-	NA	NA	NA	1
RBGE	DMR145	DTOL	Angiosperm	Salicaceae	Salix	purpurea	<Solanum	GPB3%PVP	160.29	334.72	4.3	3.82	2.088	167.12	352.42	NA	0.95	0.47	0.46	4.06	3.54	0.065	NA	Sahr Mian	08/09/2021	NA	0.86	NA	NA	NA	1
RBGE	DMR140	DTOL	Angiosperm	Salicaceae	Salix	viminalis	<Solanum	GPB3%PVP	143.90	347.05	2.94	3.14	2.412	143.9	347.05	NA	0.83	0.41	0.41	2.94	3.14	#DIV/0!	NA	Sahr Mian	08/09/2021	NA	1.62 (previous est polyploid)	NA	NA	NA	1
RBGE	DMR144	DTOL	Angiosperm	Salicaceae	Salix	repens	<Solanum	GPB3%PVP	153.50	356.99	4.51	3.7	2.326	165.68	376.58	NA	0.88	0.44	0.43	4.37	4.24	0.046	NA	Sahr Mian	08/09/2021	NA	-	NA	NA	NA	1
RBGE	DMR147	DTOL	Angiosperm	Cyperaceae	Schoenoplectus	tabernaemontani	<Solanum	GPB3%PVP	211.37	325.93	3.96	3.63	1.524	221.61	341.96	NA	1.3	0.65	0.63	3.93	3.08	0.014	NA	Sahr Mian	08/09/2021	NA	1.13 (different species)	NA	NA	NA	1
RBGE	DMR146	DTOL	Angiosperm	Chenopodiaceae	Suaeda	maritima	>Solanum	GPB3%PVP	129.81	245.45	7.39	3.05	1.891	245.45	129.81	NA	3.78	1.89	1.85	3.05	7.39	#DIV/0!	NA	Sahr Mian	08/09/2021	NA	2.11	NA	NA	NA	1
RBGE	DMR148	DTOL	Angiosperm	Asteraceae	Tripleurospermum	maritimum	>Petro	GPB3%PVP	289.36	397.26	2.65	2.38	1.373	406.2	296.49	NA	6.17	3.08	3.01	2.65	3	0.004	NA	Sahr Mian	08/09/2021	NA	5/9	NA	NA	NA	1
RBGE	DMR149	DTOL	Angiosperm	Hymenophyllaceae	Hymenophyllum	wilsonii	>Allium	GBP3%PVP	194.01	321.19	6.36	5.12	1.656	321.19	194.01	NA	57.76	28.88	28.25	5.12	6.36	#DIV/0!	NA	Sahr Mian	08/09/2021	NA	-	NA	NA	NA	1
RBGE	DMR80	DTOL	Angiosperm	Haloragaceae	Myriophyllum	alterniflorum	<Petro	GPB3%PVP	106.84	398.64	4.72	3.08	3.731	105.95	394.32	NA	1.21	0.6	0.59	4.67	3.71	0.016	NA	Sahr Mian	14/09/2021	NA	1.10	NA	NA	NA	1
RBGE	DMR152	DTOL	Angiosperm	Juncaginaceae	Juncus	inflexus	<Solanum	GPB3%PVP	123.90	311.95	3.89	3.04	2.518	126.56	316.03	NA	0.8	0.4	0.39	4.08	3.03	0.029	NA	Sahr Mian	14/09/2021	NA	0.66	NA	NA	NA	1
RBGE	DMR153	DTOL	Angiosperm	Rosaceae	Prunus	lusitanica	>Solanum	GPB3%PVP	211.77	323.78	3.21	3.24	1.529	325.21	212.8	NA	3.06	1.53	1.49	2.99	3.06	0.002	NA	Sahr Mian	14/09/2021	NA	-	NA	NA	NA	1
RBGE	DMR150	DTOL	Angiosperm	Asteraceae	Hypochaeris	radicata	<Petro	GPB3%PVP	214.98	322.93	3.66	3.27	1.502	216.38	323.6	NA	3.01	1.5	1.47	3.74	3.22	0.007	NA	Sahr Mian	14/09/2021	NA	2.68	NA	NA	NA	1
RBGE	DMR154	DTOL	Angiosperm	Crassulaceae	Crassula	helmsii	<Petro	GPB3%PVP	135.02	460.98	4.53	2.89	3.414	143.85	478.27	NA	1.35	0.68	0.66	4.29	2.58	0.075	NA	Sahr Mian	14/09/2021	NA	-	NA	NA	NA	1
RBGE	DB1599	DTOL	Bryophyte	Blasiaceae	Blasia	pusilla	<Oryza	OXPRO	143.80	269.07	7.85	4.3	1.871	145.25	275.92	NA	1.05	0.53	0.51	7.48	3.7	0.024	NA	Sahr Mian	27/10/21	NA	NA	NA	NA	NA	1
RBGE	DB1603	DTOL	Bryophyte	Scapaniaceae	Douinia	ovata	>Oryza	OXPRO	233.75	295.60	3.15	3.32	1.265	301.22	239.71	NA	2.51	1.26	1.23	3.29	3.72	0.014	NA	Sahr Mian	27/10/21	NA	NA	NA	NA	NA	1
RBGE	DB1612	DTOL	Bryophyte	Encalyptaceae	Encalypta	ciliata	<Oryza	OXPRO	117.69	229.19	5.85	4.73	1.947	124.29	243.32	NA	1.02	0.51	0.5	5.62	4.91	0.015	NA	Ella Greensmith	27/10/21	NA	NA	NA	NA	NA	1
RBGE	DB1606	DTOL	Bryophyte	Plagiotheciaceae	Orthothecium	rufescens	<Oryza	OXPRO	115.15	294.31	6.76	5.48	2.556	122.26	318.29	NA	0.77	0.38	0.38	5.05	5.09	0.048	NA	Ella Greensmith	27/10/21	NA	NA	NA	NA	NA	1
RBGE	DB1609	DTOL	Bryophyte	Pottiaceae	Bryoerythrophyllum	caledonicum	<Oryza	OXPRO	166.89	302.64	4.74	3.88	1.813	168.67	305.98	NA	1.1	0.55	0.54	4.43	3.39	0.004	NA	Ella Greensmith	27/10/21	NA	NA	NA	NA	NA	1
RBGE	DB1605	DTOL	Bryophyte	Scapaniaceae	Lophozia	ventricosa	<Solanum	OXPRO	199.79	466.03	5.1	3.35	2.333	204.74	474.31	NA	1.73	0.86	0.84	4.61	3.16	0.017	NA	Ella Greensmith	27/10/21	NA	NA	NA	NA	NA	1
RBGE	DB1607	DTOL	Bryophyte	Ricciaceae	Riccia	beyrichiana	<Oryza	OXPRO	154.39	239.05	7.06	4.75	1.548	154.39	239.05	NA	1.29	0.65	0.63	7.06	4.75	#DIV/0!	NA	Sahr Mian	27/10/21	NA	NA	Difficult sample, only one read available, heavily gated	NA	NA	1
RBGE	DB1611	DTOL	Bryophyte	Anastrophyllaceae	Barbilophozia	barbata	>Oryza	OXPRO	227.10	260.39	4.3	3.93	1.279	280.97	232.24	NA	2.42	1.21	1.18	4.48	3.95	0.010	NA	Ella Greensmith	27/10/21	NA	NA	NA	NA	NA	1
RBGE	DB1613	DTOL	Bryophyte	Leucodontaceae	Leucodon	sciuroides	<Solanum	OXPRO	261.01	549.39	3.65	3.09	2.105	276.05	576.08	NA	0.96	0.48	0.47	3.79	3.19	0.018	NA	Sahr Mian	16/11/21	NA	NA	2n peak recorded	NA	NA	1
RBGE	DB1614	DTOL	Bryophyte	Lophocoleaceae	Lophocolea	semiteres	<Oryza	OXPRO	118.99	311.23	5.17	2.61	2.616	119.19	313.35	NA	0.76	0.38	0.37	4.62	2.87	0.012	NA	Sahr Mian	16/11/21	NA	NA	NA	NA	NA	1
RBGE	DB1621	DTOL	Bryophyte	Lophocoleaceae	Lophocolea	bispinosa	<Oryza	OXPRO	105.33	301.63	4.23	3.28	2.864	107.03	311.9	NA	0.69	0.34	0.34	4.6	3.39	0.054	NA	Sahr Mian	16/11/21	NA	NA	NA	NA	NA	1
RBGE	DB1622	DTOL	Bryophyte	Scapaniaceae	Scapania	irrigua	<Oryza	OXPRO	103.25	289.35	5.08	3.56	2.802	105.1	295.36	NA	0.71	0.36	0.35	5.45	4.04	0.009	NA	Sahr Mian	16/11/21	NA	NA	NA	NA	NA	1
RBGE	DB1616	DTOL	Bryophyte	Grimmiaceae	Schistidium	crassipilum	<Oryza	OXPRO	198.46	289.59	3.83	2.67	1.505	204.64	302.12	NA	0.68	0.34	0.33	3.84	3.76	0.014	NA	Sahr Mian	16/11/21	NA	NA	2n peak recorded	NA	NA	1
RBGE	DB1617	DTOL	Bryophyte	Pottiaceae	Pseudocrossidium	revolutum	<Oryza	OXPRO	112.31	334.34	4.03	3.13	2.977	113.68	343.18	NA	0.66	0.33	0.32	4	3.83	0.384	NA	Sahr Mian	17/11/21	NA	NA	NA	NA	NA	1
RBGE	DB1618	DTOL	Bryophyte	Grimmiaceae	Grimmia	pulvinata	<Oryza	OXPRO	186.42	304.63	4.2	4.41	1.634	190.63	315.66	NA	1.21	0.6	0.59	3.74	3.99	0.023	NA	Sahr Mian	17/11/21	NA	NA	NA	NA	NA	1
RBGE	DB1619	DTOL	Bryophyte	Orthotrichaceae	Lewinskya	rupestris	<Oryza	OXPRO	103.64	320.53	5.17	4.2	3.093	111.72	344.48	NA	0.65	0.32	0.32	5.23	4.22	0.028	NA	Sahr Mian	17/11/21	NA	NA	NA	NA	NA	1
RBGE	DB1625	DTOL	Bryophyte	Scapaniaceae	Scapania	umbrosa	<Oryza	OXPRO	135.04	302.95	5.48	4.52	2.243	138.46	314.9	NA	0.88	0.44	0.43	5.89	4.31	0.067	NA	Sahr Mian	17/11/21	NA	NA	NA	NA	NA	1
RBGE	DB1626	DTOL	Bryophyte	Pottiaceae	Didymodon	rigidulus	<Oryza	OXPRO	84.99	290.84	4.29	3.73	3.422	86.83	300.64	NA	0.58	0.29	0.28	4.25	3.72	0.043	NA	Sahr Mian	17/11/21	NA	NA	NA	NA	NA	1
RBGE	DB1628	DTOL	Bryophyte	Plagiochilaceae	Plagiochila	asplenioides	>Oryza	GPB3%PVP	208.50	374.35	3.22	3.14	1.795	379.3	211.88	NA	3.58	1.79	1.75	3.28	3.08	0.015	NA	Sahr Mian	14/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1629	DTOL	Bryophyte	Brachytheciaceae	Eurhynchium	striatum	<Oryza	GPB3%PVP	101.34	206.83	6.37	3.82	2.041	107.93	219.53	NA	0.98	0.49	0.48	5.99	4.58	0.007	NA	Sahr Mian	14/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1630	DTOL	Bryophyte	Fissidentaceae	Fissidens	bryoides	<Oryza	GPB3%PVP	98.77	389.21	6.34	3.54	3.941	100.33	399.72	NA	0.5	0.25	0.25	6.06	3.51	0.037	NA	Sahr Mian	14/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1631	DTOL	Bryophyte	Fissidentaceae	Fissidens	taxifolius	<Oryza	GPB3%PVP	82.24	238.60	6.18	3.74	2.901	85.19	252.13	NA	0.68	0.34	0.33	5.17	3.62	0.065	NA	Sahr Mian	14/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1637	DTOL	Bryophyte	Dicranaceae	Dicranum	tauricum	<Oryza	GPB3%PVP	85.91	230.26	5.55	4.14	2.68	88.72	241.41	NA	0.74	0.37	0.36	4.81	3.9	0.041	NA	Sahr Mian	14/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1638	DTOL	Bryophyte	Orthodontiaceae	Orthodontium	lineare	>Oryza	GPB3%PVP	207.44	387.20	4.55	4.18	1.867	400.02	214.88	NA	3.72	1.86	1.82	4.51	3.66	0.007	NA	Sahr Mian	14/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1627	DTOL	Bryophyte	Brachytheciaceae	Brachythecium	rutabulum	<Solanum	GPB3%PVP	115.07	231.27	4.3	2.98	2.01	118.68	237.65	NA	2	1	0.98	4.02	2.9	0.007	NA	Sahr Mian	15/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1632	DTOL	Bryophyte	Pelliaceae	Pellia	epiphylla	>Solanum	GPB3%PVP	154.70	330.87	3.08	3.69	2.139	336.2	159.39	NA	8.44	4.22	4.13	3.73	3.19	0.028	NA	Sahr Mian	15/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1633	DTOL	Bryophyte	Conocephalaceae	Conocephalum	conicum	<Solanum	OXPRO	97.07	259.98	6.46	2.98	2.678	100.32	275.1	NA	1.46	0.73	0.71	6.07	2.94	0.068	NA	Sahr Mian	15/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1634	DTOL	Bryopyhte	Calypogeiaceae	Calypogeia	muelleriana	<Solanum	GPB3%PVP	100.05	207.58	4.72	3.19	2.075	102.24	211.11	NA	1.94	0.97	0.95	4.34	3.08	0.009	NA	Sahr Mian	15/12/21	NA	NA	NA	NA	NA	1
RBGE	DB1639	DTOL	Bryophyte	Mniaceae	Mnium	stellare	<Solanum	GPB3%PVP	150.47	212.76	4.16	3.49	1.414	157.63	222.45	NA	2.83	1.42	1.39	4.06	3.46	0.001	NA	Sahr Mian	15/12/21	NA	NA	NA	NA	NA	1
Sheffield	843939	DTOL	Angiosperm	Poaceae	Alopecurus	aequalis	>Petro	LB01	124.60	194.32	4.14	3.94	1.603	198.53	123.62	NA	7.23	3.61	3.53	3.74	3.9	0.004	NA	Robyn Powell	10/06/2021	NA	NA	NA	NA	NA	1
RBGE	DB1652	DTOL	Bryophyte	Dicranaceae	Dicranum	tauricum	>Oryza	OXPRO	316.10	393.23	3.45	3.21	1.244	416.18	337.16	NA	1.23	0.62	0.6	4.14	3.57	0.008	NA	Sahr Mian	23/02/2022	NA	NA	2C peak measured	NA	NA	1
RBGE	DMR181	DTOL	Angiosperm	Resedaceae	Reseda	luteola	<Petro	GPB3%PVP	207.16	372.14	5.33	3.88	1.796	213.02	378.99	NA	2.53	1.26	1.24	4.96	3.64	0.017	NA	Sahr Mian	NA	NA	1.02	potential polyploid	NA	NA	1
RBGE	DMR237	DTOL	Angiosperm	Ulmaceae	Ulmus	glabra	>Solanum	GPB3%PVP	207.15	412.60	4.14	3.41	1.992	422.06	213.37	NA	3.96	1.98	1.93	3.66	4.15	0.016	NA	Sahr Mian	NA	NA	3.98	NA	NA	NA	1
RBGE	DMR241	DTOL	Angiosperm	Poaceae	Lolium	perenne	<Pisum	GPB3%PVP	183.75	299.82	2.05	1.93	1.632	187.47	305.28	NA	5.58	2.79	2.73	2.31	2.1	0.008	NA	Sahr Mian	NA	NA	5.25	NA	NA	NA	1
RBGE	DMR256	DTOL	Angiosperm	Asteraceae	Cirsium	vulgare	>Petro	GPB3%PVP	296.20	378.14	2.44	2.57	1.277	383.95	300.52	5.74	5.75	2.87	2.81	2.65	2.54	0.003	0.012	Sahr Mian	NA	NA	5.54	NA	NA	NA	1
RBGE	DB1706	DTOL	Bryophyte	Polytrichaceae	Oligotrichum	hercynicum	<Oryza	GPB3%PVP	152.58	284.61	4.54	3.77	1.865	159.85	299.48	1.07	1.07	0.53	0.52	3.72	3.42	0.021	0.012	Sahr Mian	NA	NA	NA	NA	NA	NA	1
RBGE	DMR284	DTOL	Angiosperm	Asparagaceae	Hyacinthoides	non-scripta	>Allium	GPB3%PVP	238.79	329.59	3.88	2.47	1.38	335.32	244.23	48.16	47.91	23.95	23.43	2.54	3.56	0.007	0.237	Nacho	27/04/2023	NA	NA	NA	NA	NA	1
RBGE	DMR279-T2T	DTOL	Angiosperm	Salicaceae	Salix	lanata	<Solanum	GPB3%PVP	203.76	432.43	4.24	3.04	2.122	207.6	445.75	0.93	0.92	0.46	0.45	4.21	2.57	0.024	0.010	Nacho	04/05/2023	NA	NA	NA	NA	NA	1
RBGK	DW 06/22. ID24515	DTOL	Angiosperm	Oleaceae	Fraxinus	excelsior	<Petro	GPB3%PVP	232.54	503.93	3.99	2.75	2.167	236.94	529.38	2.08	2.02	1.01	0.99	3.48	2.85	0.058	0.052	Nacho	12/05/2023	KDTOL10251	NA	NA	NA	NA	1
RBGE	DB1796	DTOL	Bryophyte	Amphidiaceae	Amphidium	mougeotii	<Oryza	GPB3%PVP	206.41	659.84	4.33	3.02	3.197	203.72	650.59	0.63	0.63	0.31	0.31	4.34	3.08	0.013	0.003	Nacho	23/05/2023	NA	NA	NA	NA	NA	1
RBGK	MC9511	DTOL	Angiosperm	Juncaceae	Juncus	inflexus	<Oryza	GPB3%PVP	239.65	293.81	3.32	3.28	1.226	243.24	299.67	0.82	0.81	0.41	0.4	3.43	3.39	0.007	0.005	Nacho	30/05/2023	KDTOL10804	NA	NA	NA	NA	1
RBGK	MC9532	DTOL	Angiosperm	Plumbaginaceae	Armeria	maritima	>Petro	GPB3%PVP	207.95	408.30	4.97	4.7	1.967	422.35	214.44	8.84	8.86	4.43	4.33	4.43	5.17	0.006	0.038	Nacho	24/06/2023	KDTOL10899	NA	First run 437 nuclei	NA	NA	1
RBGK	MC9548	DTOL	Angiosperm	Celastraceae	Euonymus	europaeus	<Petro	GPB3%PVP	232.68	778.42	5.37	3.13	3.345	237.1	822.22	1.35	1.3	0.65	0.64	4.76	2.36	0.111	0.042	Nacho	13/06/2023	KDTOL10839	2C = 1.88pg	Recollected	NA	NA	1
RBGE	DMR331	DTOL	Angiosperm	Elaeagnaceae	Hippophae	rhamnoides	<Petro	GPB3%PVP	240.91	390.69	4.16	3.55	1.622	241.85	393.7	2.77	2.76	1.38	1.35	4.19	3.56	0.007	0.011	Nacho	16/06/2023	NA	NA	NA	NA	NA	1
RBGE	DMR333	DTOL	Angiosperm	Caryophyllaceae	Dianthus	deltoides	<Petro	GPB3%PVP	183.31	849.61	6.55	3.93	4.629	181.97	847.27	0.97	0.97	0.48	0.47	6.41	3.96	0.025	0.005	Nacho	16/06/2023	NA	NA	NA	NA	NA	1
RBGE	DMR339	DTOL	Angiosperm	Papaveraceae	Papaver	rhoeas	>Solanum	GPB3%PVP	202.27	518.87	6.75	5.06	2.565	519.77	204.03	5.08	5.04	2.52	2.47	5.32	6.64	0.015	0.030	Nacho	16/06/2023	NA	NA	575 and 642 nuclei in first and second runs	NA	NA	1
RBGE	DB1803	DTOL	Bryophyte	Dicranellaceae	Dicranella	heteromalla	<Solanum	GPB3%PVP	244.54	616.70	8.54	5.24	2.522	253.2	631.11	1.57	1.59	0.79	0.78	8.36	4.58	0.060	0.039	Nacho	02/07/2023	NA	2C = 0.63pg	Maybe I measured the 2C?	NA	NA	1
