PHYLUM	ORDER	GENUS	SPECIES	METHOD	1C in pg	1C in Mbp	x	FGSDID	SPECIMEN ID
Cryptomycota	Incertae sedis	Rozella	allomycis	CS	0.012	11.86		5326	CSF55
Glomeromycota	Diversisporales	Gigaspora	margarita	DAPI-PC	0.984	962.55		4082	HC/ Fungi E10
Glomeromycota	Diversisporales	Gigaspora	margarita	DAPI-PC	1.024	1001.57		4081	HC/ Fungi E10
Glomeromycota	Glomerales	Rhizophagus	irregularis	CS	0.156	153.00		5562	DAOM-197198 grown in root culture of carrot (Daucus carota)
Microsporidia	Incertae sedis	Antonospora	locustae	CS	0.003	2.90		4874	
Microsporidia	Incertae sedis	Antonospora	locustae	CS	0.006	6.07		5327	HM-2013 v1.0
Microsporidia	Incertae sedis	Encephalitozoon	cuniculi	CS	0.002	2.29		5583	GB-M1
Microsporidia	Incertae sedis	Encephalitozoon	cuniculi	CS	0.003	2.50		4873	GB-M1
Microsporidia	Incertae sedis	Encephalitozoon	cuniculi	CS	0.003	2.50		5328	GB-M1
Microsporidia	Incertae sedis	Encephalitozoon	cuniculi	CS	0.003	2.90		4996	GB-M1
Microsporidia	Incertae sedis	Encephalitozoon	hellem	CS	0.002	2.25		5329	ATCC 50504 v1.0
Microsporidia	Incertae sedis	Encephalitozoon	intestinalis	CS	0.002	2.22		4972	ATCC 5050
Microsporidia	Incertae sedis	Encephalitozoon	intestinalis	CS	0.002	2.22		5330	ATCC 50506 v1.0
Microsporidia	Incertae sedis	Encephalitozoon	romaleae	CS	0.002	2.19		5331	SJ-2008 v1.0
Microsporidia	Incertae sedis	Enterocytozoon	bieneusi	CS	0.004	3.86		5332	H348 v1.0
Microsporidia	Incertae sedis	Nematocida	parisii	CS	0.004	4.07		5333	ERTm1 v1.0
Microsporidia	Incertae sedis	Nosema	ceranae	CS	0.008	7.86		5334	BRL01 v1.0
Zoopagomycota	Basidiobolales	Basidiobolus	ranarum	CS	0.099	96.67		5595	CBS 931.73
Zygomycota	Kickxellales	Coemansia	reversa	CS	0.022	21.84		5337	NRRL 1564 v1.0
Zygomycota	Kickxellales	Martensiomyces	pterosporus	CS	0.020	19.82		5338	CBS 209.56 v1.0
Zygomycota	Kickxellales	Ramicandelaber	brevisporus	CS	0.026	25.53		5339	CBS 109374
Zygomycota	Mucorales	Circinella	umbellata	CS	0.052	51.27		5976	NRRL1351 v1.0
Zygomycota	Mucorales	Cokeromyces	recurvatus	CS	0.029	28.12		5971	NRRL 2243 v1.0
Zygomycota	Mucorales	Cunninghamella	echinulata	CS	0.030	29.00		5970	NRRL 1382 v1.0
Zygomycota	Mucorales	Gilbertella	persicaria	CS	0.026	25.73		5985	CBS 190.32-T v1.0
Zygomycota	Mucorales	Mucor	ambiguus	CS	0.032	31.66		5837	NBRC 6742
Zygomycota	Mucorales	Mucor	bainieri	CHEF gel electrophoresis	0.044	42.60		4040	NRRL A-11496 (type culture)
Zygomycota	Mucorales	Mucor	circinelloides	CHEF gel electrophoresis	0.031	30.00		4037	FRR 2480
Zygomycota	Mucorales	Mucor	circinelloides	CHEF gel electrophoresis	0.033	32.20		4038	FRR 2479
Zygomycota	Mucorales	Mucor	circinelloides	CHEF gel electrophoresis	0.035	34.60		4039	CNCTC 1330
Zygomycota	Mucorales	Mucor	circinelloides	CS	0.037	36.60		5025	CBS277.49
Zygomycota	Mucorales	Mucor	indicus	CS	0.041	39.80		5836	B7402
Zygomycota	Mucorales	Mucor	irregularis	CS	0.035	33.88		5833	B50
Zygomycota	Mucorales	Mucor	mucedo	CHEF gel electrophoresis	0.031	30.20		4045	WRL CN(M) 122
Zygomycota	Mucorales	Mucor	plumbeus	CHEF gel electrophoresis	0.041	39.80		4043	NRRL 687
Zygomycota	Mucorales	Mucor	plumbeus	CHEF gel electrophoresis	0.042	40.70		4044	CCFC 144780
Zygomycota	Mucorales	Mucor	racemosus		0.040	39.00		3982	
Zygomycota	Mucorales	Mucor	racemosus	CHEF gel electrophoresis	0.041	40.00		4042	WRL CN(M) 162
Zygomycota	Mucorales	Mucor	racemosus	CHEF gel electrophoresis	0.046	44.70		4041	NRRL 3640 (type culture)
Zygomycota	Mucorales	Mucor	racemosus	CS	0.067	65.53		5838	B9645
Zygomycota	Mucorales	Mucor	velutinosus	CS	0.037	35.85		5834	B5328
Zygomycota	Mucorales	Phycomyces	blakesleeanus		0.031	30.00		3981	
Zygomycota	Mucorales	Phycomyces	blakesleeanus	CS	0.041	40.00		4009	
Zygomycota	Mucorales	Phycomyces	blakesleeanus	CS	0.055	53.90		5026	NRRL1555
Zygomycota	Mucorales	Pilaira	anomala	CS	0.036	34.90		5979	RSA1997 v1.0
Zygomycota	Mucorales	Radiomyces	spectabilis	CS	0.031	30.41		5989	NRRL 2753 (= CBS 255.60)
Zygomycota	Mucorales	Rhizomucor	miehei	CS	0.028	27.60		5107	CAU432
Zygomycota	Mucorales	Rhizomucor	pusillus	CS	0.026	25.64		5840	Taxonomy ID: 4840
Zygomycota	Mucorales	Rhizopus	arrhizus	CS	0.040	39.06		5621	Strain 99-892
Zygomycota	Mucorales	Rhizopus	arrhizus	CS	0.041	40.29		5622	Strain HUMC 02
Zygomycota	Mucorales	Rhizopus	arrhizus	CS	0.042	41.45		5627	Strain 99-133
Zygomycota	Mucorales	Rhizopus	arrhizus	CS	0.044	42.78		5626	Strain Type I NRRL 21396
Zygomycota	Mucorales	Rhizopus	arrhizus	CS	0.044	42.90		5628	Strain 97-1192
Zygomycota	Mucorales	Rhizopus	arrhizus	CS	0.044	43.27		5623	Strain B7407
Zygomycota	Mucorales	Rhizopus	arrhizus	CS	0.044	43.35		5624	Strain Type I NRRL 13440
Zygomycota	Mucorales	Rhizopus	arrhizus	CS	0.049	47.53		5625	Strain Type I NRRL 18148
Zygomycota	Mucorales	Rhizopus	microsporus	CS	0.027	25.97		5345	v1.0
Zygomycota	Mucorales	Rhizopus	microsporus	CS	0.047	45.74		5344	CCTCC M201021
Zygomycota	Mucorales	Rhizopus	microsporus	CS	0.050	48.73		5585	RMATCC62417_Allpaths-LG
Zygomycota	Mucorales	Rhizopus	stolonifer	CS	0.039	38.03		5842	B9770
Zygomycota	Mucorales	Spinellus	fusiger	CS	0.039	38.20		5990	NRRL 22323 v1.0
Zygomycota	Umbelopsidales	Umbelopsis	ramanniana	CS	0.024	23.08		5346	AG # v1.0
Zygomycota	Zoopagales	Syncephalis	fuscata	CS	0.030	29.36		5984	S228 v1.0
Zygomycota	Zoopagales	Syncephalis	fuscata	CS	0.030	29.36		5986	S228 v1.0
Zygomycota	Entomophthorales	Conidiobolus	coronatus	CS	0.041	39.90		5340	NRRL28638 v1.0
Zygomycota	Mucorales	Backusella	circina	CS	0.050	48.65		5342	FSU 941 v1.0
Zygomycota	Mucorales	Lichtheimia	hyalospora	CS	0.037	36.58		5343	JMRC:FSU:9682
Ascomycota	Capnodiales	Acidomyces	richmondensis	CS	0.031	29.88		5373	BFW v1.0
Ascomycota	Capnodiales	Davidiella	populorum	CS	0.030	29.35		5012	SO2202
Ascomycota	Capnodiales	Mycosphaerella	fijiensis	CS	0.041	40.00		4012	
Ascomycota	Capnodiales	Mycosphaerella	fijiensis	CS	0.075	73.40		5006	
Ascomycota	Capnodiales	Mycosphaerella	fijiensis	CS	0.076	74.10		5007	
Ascomycota	Capnodiales	Mycosphaerella	fijiensis	CS	0.076	74.14		5214	
Ascomycota	Capnodiales	Mycosphaerella	graminicola	CS	0.041	39.70		5008	
Ascomycota	Capnodiales	Mycosphaerella	graminicola	CS	0.041	39.70		5215	
Ascomycota	Capnodiales	Mycosphaerella	graminicola	CS	0.042	41.20		5009	
Ascomycota	Capnodiales	Mycosphaerella	pini	CS	0.031	30.21		5003	NZE10
Ascomycota	Capnodiales	Mycosphaerella	populicola	CS	0.034	33.19		5013	
Ascomycota	Coniochaetales	Lecythophora	sp.	CS	0.047	45.65		5957	AK0013 v1.0
Ascomycota	Diaporthales	Phaeoacremonium	aleophilum	CS	0.049	47.47		5292	UCRPA7
Ascomycota	Diaporthales	Plagiostoma	alneum	Fl-PC	0.032	30.97	2	2408	REG (Weber 475)
Ascomycota	Diaporthales	Plagiostoma	alneum	Fl-PC	0.033	32.68	2	2409	BARAL 3931 (Weber 462)
Ascomycota	Eurotiales	Aspergillus	kawachii	CS	0.038	36.88		5244	IFO 4308 v1.0
Ascomycota	Eurotiales	Aspergillus	zonatus	CS	0.030	28.92		5248	v1.0
Ascomycota	Eurotiales	Neosartorya	fischeri	CS	0.033	32.55		5304	NRRL 181
Ascomycota	Eurotiales	Penicillium	aculeatum	CS	0.038	37.27		5320	ATCC 10409 v1.0
Ascomycota	Eurotiales	Penicillium	marneffei	CS	0.029	28.00		4969	PM1
Ascomycota	Eurotiales	Penicillium	minioluteum		0.031	30.00		3969	
Ascomycota	Eurotiales	Penicillium	purpurogenum	PFGE	0.022	21.20		3921	
Ascomycota	Hypocreales	Acremonium	alcalophilum	CS	0.037	35.79		5393	v2.0
Ascomycota	Hypocreales	Acremonium	alcalophilum	CS	0.056	54.42		4848	v2.0
Ascomycota	Hypocreales	Cosmospora	purtonii	Fl-PC	0.037	35.91		2025	M 19/86, culture 575M
Ascomycota	Hypocreales	Elaphocordyceps	ophioglossoides	Fl-PC	0.023	22.04		2046	REG 3/84, culture 770M
Ascomycota	Hypocreales	Epichloë	baconii	CS	0.058	57.00		4813	
Ascomycota	Hypocreales	Epichloë	festucae	CS	0.031	30.68		4811	E2368
Ascomycota	Hypocreales	Epichloë	festucae	CS	0.035	34.19		5083	E5819; Taxonomy ID: 1051583; GenBank Assembly ID: GCA_000222955.2
Ascomycota	Hypocreales	Epichloë	festucae	CHEF gel electrophoresis	0.036	35.10		3989	isolate E189
Ascomycota	Hypocreales	Epichloë	festucae	CS	0.036	35.10		5074	ID:877507
Ascomycota	Hypocreales	Epichloë	festucae	CS	0.042	41.44		5082	E8; GenBank Assembly ID: GCA_000308955.1
Ascomycota	Hypocreales	Gliocladium	virens	CS	0.036	35.00		4011	
Ascomycota	Hypocreales	Gliocladium	virens	CS	0.040	38.80		4989	Gv29-8
Ascomycota	Hypocreales	Gliocladium	virens	CS	0.040	39.00		4860	Gv29-8 v2.0
Ascomycota	Hypocreales	Hypocrea	pallida	Fl-PC	0.041	39.90		2011	M 40/87, culture 681M
Ascomycota	Hypocreales	Hypocrea	pulvinata	Fl-PC	0.025	24.51		2012	M 26/85, culture 546M
Ascomycota	Hypocreales	Nectria	cosmariospora	Fl-PC	0.024	23.56		2020	REG, culture 520M
Ascomycota	Hypocreales	Nectria	episphaeria	Fl-PC	0.033	32.68		2024	M 6/84, culture 464M
Ascomycota	Hypocreales	Nectriopsis	broomeana	Fl-PC	0.061	59.47		2027	M 35/87, culture 673M
Ascomycota	Hypocreales	Neotyphodium	coenophialum	CHEF gel electrophoresis	0.063	61.20		3991	
Ascomycota	Hypocreales	Neotyphodium	coenophialum		0.097	95.00	3	4814	
Ascomycota	incertae sedis	Glomerella	graminicola	genomic reconstruction	0.045	44.00		4413	M1.401
Ascomycota	incertae sedis	Glomerella	graminicola	Re-association kinetics	0.049	48.00		4410	M1.401
Ascomycota	incertae sedis	Glomerella	graminicola	Re-association kinetics	0.051	50.00		4412	S16.001
Ascomycota	Incertae sedis	Magnaporthe	grisea	CS	0.039	37.80		4992	70-15
Ascomycota	Incertae sedis	Magnaporthe	grisea	Integrated Physical/Genetic Map	0.041	40.00		3918	
Ascomycota	Incertae sedis	Magnaporthe	grisea	CS	0.041	40.00		4929	70-15
Ascomycota	Incertae sedis	Magnaporthe	grisea	CS	0.041	40.00		4930	70-15
Ascomycota	Incertae sedis	Magnaporthe	grisea	CS	0.043	41.60		4784	
Ascomycota	Incertae sedis	Magnaporthe	grisea	CS	0.043	41.60		5408	
Ascomycota	Incertae sedis	Magnaporthe	grisea	CS	0.043	41.70		5409	
Ascomycota	Incertae sedis	Magnaporthe	oryzae	CS	0.039	37.95		5080	P131
Ascomycota	Incertae sedis	Magnaporthe	oryzae	CS	0.040	38.87		5081	Y34
Ascomycota	Incertae sedis	Magnaporthe	oryzae	CS	0.041	40.00		3919	
Ascomycota	Incertae sedis	Magnaporthe	oryzae	CS	0.041	40.00		4831	Taxonomy ID: 242507; strain 70-15
Ascomycota	Incertae sedis	Magnaporthe	oryzae	CS	0.043	41.70		5079	Taxonomy ID: 242507; strain 70-15
Ascomycota	Lecanorales	Letharia	californica	Fl-PC	0.080	78.28	5?	2004	REG
Ascomycota	Mycosphaerellales	Mycovellosiella	fulva	PFGE	0.045	44.00		5216	
Ascomycota	Mycosphaerellales	Mycovellosiella	fulva	CS	0.062	61.10		5217	
Ascomycota	Onygenales	Arthroderma	benhamiae	CS	0.023	22.22		5236	CBS 112371 v1.0
Ascomycota	Ophiostomatales	Ophiostoma	epigloeum	Fl-PC	0.023	22.04		1991	CBS 573.63
Ascomycota	Ophiostomatales	Ophiostoma	polyporicola	Fl-PC	0.031	30.21		1992	M 75/86, culture 595M
Ascomycota	Pezizales	Byssonectria	tetraspora	Fl-PC	0.200	195.51	12	2713	TAA (B. Kullman)
Ascomycota	Pezizales	Coprobia	granulata	Fl-PC	0.037	36.67	2	2687	REG
Ascomycota	Pezizales	Geopora	semi-immersa	Fl-PC	0.084	82.27	5	2717	REG (Weber 442)
Ascomycota	Pezizales	Geopora	semi-immersa	Fl-PC	0.087	85.50	5	2718	REG (Weber 426)
Ascomycota	Pezizales	Kotlabaea	deformis	Fl-PC	0.033	32.68	2	2706	REG
Ascomycota	Pezizales	Melastiza	chateri	DAPI-IC	0.025	24.70	1-2	5801	TAAM157958
Ascomycota	Pezizales	Melastiza	chateri	Fl-PC	0.028	27.74	1-2	2708	REG
Ascomycota	Pezizales	Mitrophora	semilibera	Fl-PC	0.047	46.36	3	2595	REG (Weber 14)
Ascomycota	Pezizales	Mitrophora	semilibera	Fl-PC	0.050	48.83	3	2596	REG culture (Weber 13)
Ascomycota	Pezizales	Mitrophora	semilibera	Fl-PC	0.051	49.78	3	2597	REG culture (Weber 12)
Ascomycota	Pezizales	Pachyella	babingtonii	Fl-PC	0.044	43.13	2-3	2631	REG
Ascomycota	Pezizales	Peziza	cerea	DAPI-IC	0.029	28.31		5569	TFC 98-9, TAAM 157759
Ascomycota	Pezizales	Peziza	cerea	DAPI-IC	0.037	36.02		5875	TAAM 157680 1997-081
Ascomycota	Pezizales	Peziza	cerea	Fl-PC	0.050	48.83	3	2639	REG (Weber 36)
Ascomycota	Pezizales	Peziza	cerea	Fl-PC	0.052	50.54	3	2640	REG (Weber 562)
Ascomycota	Pezizales	Peziza	jungermanniae	Fl-PC	0.028	26.98	1-2	2389	REG
Ascomycota	Pezizales	Peziza	micropus	Fl-PC	0.047	46.36	3	2634	REG (Weber 38)
Ascomycota	Pezizales	Peziza	micropus	Fl-PC	0.051	49.78	3	2635	REG (Weber 41)
Ascomycota	Pezizales	Peziza	micropus	DAPI-IC	0.066	64.34		5571	TFC 2001-003, TAAM 179653
Ascomycota	Pezizales	Peziza	micropus	DAPI-IC	0.142	138.87		5572	TFC 2001-15, TAAM 179826=128351
Ascomycota	Pezizales	Peziza	succosa	DAPI-IC	0.062	61.00		5565	TAAM 179745
Ascomycota	Pezizales	Peziza	succosa	Fl-PC	0.096	93.67	6	2651	REG
Ascomycota	Pezizales	Ptychoverpa	bohemica	Fl-PC	0.049	48.07	3	2610	REG (Weber 226)
Ascomycota	Pezizales	Ptychoverpa	bohemica	Fl-PC	0.052	50.54	3	2611	REG (Weber 17)
Ascomycota	Pezizales	Sarcoscypha	jurana	Fl-PC	0.036	34.96	2	2586	REG (Weber 258)
Ascomycota	Pezizales	Sarcoscypha	jurana	Fl-PC	0.037	36.67	2	2588	REG (Weber 479)
Ascomycota	Pezizales	Sarcoscypha	jurana	Fl-PC	0.037	36.67	2	2587	REG (Weber 478)
Ascomycota	Pezizales	Underwoodia	fuegiana	Fl-PC	0.096	93.67	6	2630	REG
Ascomycota	Pleosporales	Cochliobolus	heterostrophus	CS	0.034	32.93		5000	C4
Ascomycota	Pleosporales	Cochliobolus	heterostrophus	CS	0.036	34.90		5226	C5 v1.0
Ascomycota	Pleosporales	Cochliobolus	heterostrophus	CS	0.037	36.46		5001	C5
Ascomycota	Pleosporales	Cochliobolus	sativus	PFGE	0.034	33.00		3923	
Ascomycota	Pleosporales	Cochliobolus	sativus	CS	0.035	34.42		5002	
Ascomycota	Pleosporales	Phaeosphaeria	nodorum	CHEF gel electrophoresis	0.029	28.00		4781	
Ascomycota	Pleosporales	Phaeosphaeria	nodorum	CHEF gel electrophoresis	0.033	32.00		4782	
Ascomycota	Pleosporales	Phaeosphaeria	nodorum	CS	0.038	37.10		4446	strain SN15
Ascomycota	Pleosporales	Setosphaeria	turcica	CS	0.044	43.01		5014	
Ascomycota	Pleosporales	Stagonospora		CS	0.037	36.08		5386	SRC1lsM3a v1.0
Ascomycota	Pleosporales	Stagonospora	nodorum	CS	0.038	37.21		5387	SN15 v2.0
Ascomycota	Pleosporales	Verruculina	enalia	CS	0.063	61.21		5380	CBS 304.66 v1.0
Ascomycota	Saccharomycetales	Ashbya	gossypii	CS and PFGE	0.009	9.15		4113	ATCC 10895
Ascomycota	Saccharomycetales	Candida	caseinolytica	CS	0.009	9.18		5015	Y-17796
Ascomycota	Saccharomycetales	Candida	glabrata	CHEF gel electrophoresis				4424	
Ascomycota	Saccharomycetales	Candida	glabrata	CS	0.013	12.30		4022	CBS138
Ascomycota	Saccharomycetales	Candida	guilliermondii		0.016	16.00		3952	
Ascomycota	Saccharomycetales	Candida	krusei		0.016	16.00		3963	
Ascomycota	Saccharomycetales	Candida	lusitaniae	CS	0.016	16.00		3962	strain ATCC 42720
Ascomycota	Saccharomycetales	Candida	tenuis	CS	0.011	10.70		5016	NRRL Y-1498
Ascomycota	Saccharomycetales	Holleya	sinecauda		0.009	8.50		3984	
Ascomycota	Saccharomycetales	Kluyveromyces	waltii	CS	0.011	10.70		4124	NCYC2644
Ascomycota	Saccharomycetales	Kluyveromyces	waltii	CS	0.011	10.91		4881	NCYC2644
Ascomycota	Saccharomycetales	Pichia	sorbitophila	CHEF gel electrophoresis	0.014	13.90		4423	CBS 7064
Ascomycota	Saccharomycetales	Saccharomyces	carlsbergensis	CS	0.020	19.50		5200	CBS 1513
Ascomycota	Sordariales	Cladorrhinum	bulbillosum	CS	0.041	39.74		5965	DJ3 v1.0
Ascomycota	Sordariales	Lasiosphaeria	spermoides	Fl-PC	0.025	24.51		2032	REG
Ascomycota	Sordariales	Myceliophthora	thermophila	CS	0.040	38.74		4855	
Ascomycota	Sordariales	Thielavia	antarctica	CS	0.042	40.66		5404	CBS 123565 v1.0
Ascomycota	Sordariales	Thielavia	appendiculata	CS	0.033	32.74		5403	CBS 731.68 v1.0
Ascomycota	Sordariales	Thielavia	arenaria	CS	0.032	30.99		5402	CBS 508.74 v1.0
Ascomycota	Sordariales	Thielavia	terrestris	CS	0.038	36.90		4866	
Ascomycota	Sordariales	Thielavia	terrestris	CS	0.038	36.91		5400	
Ascomycota	Xylariales	Endoxyla	avocetta	CS	0.057	56.23		5265	NRRL 3190 v1.0
Ascomycota	Xylariales	Hypoxylon	cohaerens	Fl-PC	0.024	23.56		2035	CBS 336.70
Basidiomycota	Agaricales	Clitocybe	gibba	CS	0.067	65.97		5988	IJFM A808 v1.0
Basidiomycota	Agaricales	Crinipellis	perniciosa	Fe-IC	0.031	30.00		3912	CP02
Basidiomycota	Agaricales	Crinipellis	perniciosa	PFGE	0.031	30.00		3911	CP02, CP09, Ilheus, FA42
Basidiomycota	Agaricales	Cystoderma	adnatifolium	FC	0.049	47.75	3	2722	TAAM 147343,171701,147356, 147360, 147381; H 92-1155
Basidiomycota	Agaricales	Lampteromyces	japonicus	DAPI-PC	0.032	31.24	1-2	4207	ATCC 20195 (REG 427)
Basidiomycota	Agaricales	Lampteromyces	japonicus	DAPI-PC	0.033	32.70	1-2	4206	ATCC 20159 (REG 426)
Basidiomycota	Agaricales	Lampteromyces	japonicus	DAPI-PC	0.035	34.17	1-2	4208	REG 456
Basidiomycota	Agaricales	Saproamanita	inopinata	CS	0.023	22.12		5671	
Basidiomycota	Agaricostilbomycetes	Agaricostilbum	hyphaenes	CS	0.018	17.89		5504	ATCC MYA-4628 v1.0
Basidiomycota	Boletales	Boletellus	betula	DAPI-PC	0.075	73.22	2	4362	REG 400
Basidiomycota	Boletales	Boletellus	projectellus	DAPI-PC	0.069	67.36	2	4363	REG 346
Basidiomycota	Boletales	Boletus	armeniacus	DAPI-PC	0.063	61.50	2	4302	REG 3467
Basidiomycota	Boletales	Boletus	badius	DAPI-PC	0.057	56.14	2	4299	REG 3466
Basidiomycota	Boletales	Boletus	badius	DAPI-PC	0.066	64.92	2	4300	REG 3458
Basidiomycota	Boletales	Boletus	chrysenteron	DAPI-PC	0.057	55.65	2	4293	REG 3465
Basidiomycota	Boletales	Boletus	chrysenteron	DAPI-PC	0.067	65.90	2	4291	REG 3454
Basidiomycota	Boletales	Boletus	chrysenteron	DAPI-PC	0.068	66.38	2	4292	REG 3455
Basidiomycota	Boletales	Boletus	chrysenteron	DAPI-PC	0.070	68.34	2	4290	REG 3456
Basidiomycota	Boletales	Boletus	fechtneri	DAPI-PC	0.058	56.62	2	4323	REG 2972
Basidiomycota	Boletales	Boletus	frostii	DAPI-PC	0.041	40.51	1	4305	REG 332
Basidiomycota	Boletales	Boletus	impolitus	DAPI-PC	0.071	69.80	2	4325	REG 2971
Basidiomycota	Boletales	Boletus	luridus	DAPI-PC	0.072	70.29	2	4326	REG 2970
Basidiomycota	Boletales	Boletus	luridus	DAPI-PC	0.073	71.75	2	4327	REG 2960
Basidiomycota	Boletales	Boletus	ornatipes	DAPI-PC	0.039	38.08	1	4314	REG 329
Basidiomycota	Boletales	Boletus	ornatipes	DAPI-PC	0.043	41.97	1	4315	REG 399
Basidiomycota	Boletales	Boletus	pallidus	DAPI-PC	0.043	42.47	1	4311	REG 307
Basidiomycota	Boletales	Boletus	pulverulentus	DAPI-PC	0.070	68.34	2	4324	REG 2969
Basidiomycota	Boletales	Boletus	queletii	DAPI-PC	0.075	73.22	2	4328	REG 2994
Basidiomycota	Boletales	Boletus	rhodoxanthus	DAPI-PC	0.073	71.26	2	4329	REG 2972
Basidiomycota	Boletales	Boletus	satanas	DAPI-PC	0.069	67.36	2	4331	REG 340
Basidiomycota	Boletales	Boletus	satanas	DAPI-PC	0.075	73.71	2	4330	REG 2966
Basidiomycota	Boletales	Gyrodon	merulioides	DAPI-PC	0.056	54.66	2	4216	REG 479
Basidiomycota	Boletales	Leccinum	chromapes	DAPI-PC	0.039	38.56	1	4342	REG 444
Basidiomycota	Boletales	Leccinum	chromapes	DAPI-PC	0.041	40.51	1	4341	REG 2999
Basidiomycota	Boletales	Leccinum	crocipodium	DAPI-PC	0.036	35.63	1	4343	REG 2992
Basidiomycota	Boletales	Leccinum	rubropunctum	DAPI-PC	0.036	35.63	1	4344	REG 333
Basidiomycota	Boletales	Leucogyrophana	romellii	DAPI-PC	0.054	52.72	2	4158	REG 401
Basidiomycota	Boletales	Rhizopogon	pumilionum	DAPI-PC	0.048	46.86	1-2	4394	REG 329
Basidiomycota	Boletales	Suillus	pictus	DAPI-PC	0.027	26.36	1	4222	REG 9
Basidiomycota	Boletales	Xerocomus	castanellus	DAPI-PC	0.036	35.14	1	4285	REG 330
Basidiomycota	Filobasidiales	Cryptococcus	gattii	CS	0.018	17.36		5650	strain VGII LA55
Basidiomycota	Filobasidiales	Cryptococcus	gattii	CS	0.018	17.40		5652	strain VGII 99/473
Basidiomycota	Filobasidiales	Cryptococcus	gattii	CS	0.018	17.45		5651	strain VGII Ram5
Basidiomycota	Filobasidiales	Cryptococcus	gattii	CS	0.018	17.48		5648	strain VGII CBS 7750
Basidiomycota	Filobasidiales	Cryptococcus	gattii	CS	0.018	17.48		5649	strain VGII CBS 10090
Basidiomycota	Filobasidiales	Cryptococcus	gattii	CS	0.018	17.49		5654	strain VGII MMRL2647
Basidiomycota	Filobasidiales	Cryptococcus	gattii	CS	0.018	17.53		5653	strain VGII CA1014
Basidiomycota	Filobasidiales	Cryptococcus	gattii	CS	0.018	17.57		5647	strain VGII 2001/935-1
Basidiomycota	Filobasidiales	Cryptococcus	gattii	CS	0.020	20.00		4442	strain WM276
Basidiomycota	Filobasidiales	Cryptococcus	vishniacii	CS	0.020	19.69		5479	v1.0
Basidiomycota	Hymenochaetales	Phellinus	noxius	CS	0.032	31.26	1	5540	OVT-YTM/97
Basidiomycota	Polyporales	Antrodia	sinuosa	CS	0.031	30.17		5494	LB1 v1.0 v1.0
Basidiomycota	Polyporales	Ceriporiopsis	subvermispora	CS	0.040	38.97		5541	B
Basidiomycota	Polyporales	Ceriporiopsis	subvermispora	CS	0.040	39.00		4937	
Basidiomycota	Polyporales	Lenzites	elegans	CS	0.034	33.08		5490	CIRM1663 v1.0
Basidiomycota	Polyporales	Lignosus	rhinocerus	CS	0.035	34.31		5746	TM02
Basidiomycota	Polyporales	Phanerochaete	chrysosporium	CHEF gel electrophoresis	0.030	29.00		4035	BKM-1767
Basidiomycota	Polyporales	Phanerochaete	chrysosporium	CS	0.031	29.90		4034	RP-78
Basidiomycota	Polyporales	Phanerochaete	chrysosporium	CS	0.036	35.15		4952	RP-78 v2.2
Basidiomycota	Polyporales	Phanerochaete	chrysosporium	CS	0.040	39.21		5750	ATCC 20696
Basidiomycota	Polyporales	Phlebia	centrifuga	CS	0.036	34.85		5756	FBCC195 PHLCENscaffold_2632
Basidiomycota	Polyporales	Pycnoporus	coccineus	CS	0.033	32.10		5440	CIRM1662
Basidiomycota	Polyporales	Pycnoporus	coccineus	CS	0.033	32.76		5441	BRFM 310 v1.0
Basidiomycota	Polyporales	Trametes	ljubarskyi	CS	0.035	34.00		5422	CIRM1659 v1.0
Basidiomycota	Pucciniales	Melampsora	laricis-populina	CS	0.062	61.00		4013	
Basidiomycota	Pucciniales	Melampsora	laricis-populina	CS	0.103	101.10		4862	
Basidiomycota	Pucciniales	Melampsora	laricis-populina	FC	0.120	117.80		5158	INRAisolate98AG31
Basidiomycota	Pucciniales	Uromyces	fabae	FC	0.388	379.40		5179	
Basidiomycota	Pucciniales	Uromyces	fabae	FC	0.443	433.00		5181	LISI-FUNGI-00019
Basidiomycota	Sebacinales	Piriformospora	indica	CS	0.026	24.98		5450	DSM 11827 from MPI
Basidiomycota	Sebacinales	Sebacina	vermifera	CS	0.039	38.09		5428	MAFF 305830 v1.0
Basidiomycota	Sporidiobolales	Rhodosporidium	toruloides	CS	0.021	20.21		5974	ATCC26217 v1.0
Basidiomycota	Sporidiobolales	Rhodosporidium	toruloides	CS	0.021	20.29		5967	APA 2687 v1.0
Basidiomycota	Sporidiobolales	Rhodotorula	minuta	CS	0.021	20.82		5511	MCA 4210 v1.0
Basidiomycota	Sporidiobolales	Sporobolomyces	linderae	CS	0.019	18.24		5513	CBS 7893 v1.0
Basidiomycota	Tremellales	Tremella	encephala	CS	0.020	19.79		5912	68-887.2 v1.0
Basidiomycota	Tremellales	Trichosporon	oleaginosus	CS	0.020	19.84		5415	IBC0246 v1.0
Basidiomycota	Ustilaginales	Pseudozyma	antarctica	CS	0.018	18.07		5500	T-34 v1.0
Chytridiomycota	Chytridiales	Phlyctochytrium	lagenaria	CS	0.043	42.38		3944	Arg66 v1.0
Glomeromycota	Diversisporales	Scutellospora	castanea	Re-association kinetics	0.813	795.00	1	3926	
Glomeromycota	Glomerales	Glomus	etunicatum	PI-FC	0.038	37.45		3928	
Glomeromycota	Glomerales	Glomus	intraradices	PI-FC	0.014	13.93	1	4407	DAOM 181 602
