family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Tortricidae	Archips	fervidana	Archips fervidana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Archips fervidana	NA	191706
Tortricidae	Bactra	robustana	Bactra robustana	23	23	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Bactra robustana	NA	1857972
Tortricidae	Blastesthia	tessulatana	Blastesthia tessulatana	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	3	Blastesthia tessulatana	NA	NA
Tortricidae	Choristoneura	conflictana	Choristoneura conflictana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Choristoneura conflictana	NA	308442
Tortricidae	Choristoneura	fumiferana	Choristoneura fumiferana	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Choristoneura fumiferana	NA	7141
Tortricidae	Choristoneura	lambertiana	Choristoneura lambertiana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Choristoneura lambertiana	NA	871685
Tortricidae	Choristoneura	occidentalis	Choristoneura occidentalis	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Choristoneura occidentalis	NA	27541
Tortricidae	Choristoneura	orae	Choristoneura orae	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Choristoneura orae	NA	397410
Tortricidae	Choristoneura	pinus	Choristoneura pinus	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Choristoneura pinus	NA	27542
Tortricidae	Choristoneura	retiniana	Choristoneura retiniana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Choristoneura retiniana	NA	397411
Tortricidae	Clepsis	senecionana	Clepsis senecionana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Clepsis senecionana	NA	1869585
Tortricidae	Cydia	pomonella	Cydia pomonella	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Cydia pomonella	NA	82600
Tortricidae	Epinotia	radicana	Epinotia radicana	29	29	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Epinotia radicana	NA	904093
Tortricidae	Epinotia	solandriana	Epinotia solandriana	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Epinotia solandriana	NA	572751
Tortricidae	Eupoecilia	ambiguella	Eupoecilia ambiguella	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Eupoecilia ambiguella	NA	1161386
Tortricidae	Grapholita	funebrana	Grapholita funebrana	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Grapholita funebrana	NA	568174
Tortricidae	Grapholita	molesta	Grapholita molesta	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Grapholita molesta	NA	192188
Tortricidae	Homona	coffearia	Homona coffearia	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	3	Homona coffearia	NA	NA
Tortricidae	Homona	magnanima	Homona magnanima	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Homona magnanima	NA	410822
Tortricidae	Lobesia	botrana	Lobesia botrana	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Lobesia botrana	NA	209534
Tortricidae	Lozotaenia	forsterana	Lozotaenia forsterana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Lozotaenia forsterana	NA	1101015
Tortricidae	Pandemis	heparana	Pandemis heparana	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pandemis heparana	NA	192191
Tortricidae	Pseudosciaphila	duplex	Pseudosciaphila duplex	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Pseudosciaphila duplex	NA	687058
Tortricidae	Retinia	albicapitana	Retinia albicapitana	27	27	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Retinia albicapitana	NA	687506
Tortricidae	Rhyacionia	buoliana	Rhyacionia buoliana	28	28	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	1	Rhyacionia buoliana	NA	1101046
Tortricidae	Sparganothis	directana	Sparganothis directana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Sparganothis directana	NA	691602
Tortricidae	Tortrix	viridana	Tortrix viridana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Tortrix viridana	NA	311328
Tortricidae	Zeiraphera	canadensis	Zeiraphera canadensis	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Zeiraphera canadensis	NA	989809
Tortricidae	Zeiraphera	fortunana	Zeiraphera fortunana	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Zeiraphera fortunana	NA	687065
Tortricidae	Zeiraphera	griseana	Zeiraphera griseana	28	28	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Zeiraphera griseana	NA	1104517
Tortricidae	Bactra	furfurana	Bactra furfurana	16-17	16	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Bactra furfurana	NA	1030477
Tortricidae	Bactra	lacteana	Bactra lacteana	15-16	15	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Bactra lacteana	NA	1030478
Yponomeutidae	Argyresthia	pygmaeella	Argyresthia pygmaeella	30	30	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	1	Argyresthia pygmaeella	NA	942941
Yponomeutidae	Argyresthia	thuiella	Argyresthia thuiella	43	43	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	1	Argyresthia thuiella	NA	687016
Yponomeutidae	Atteva	aurea	Atteva aurea	31	31	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	1	Atteva aurea	NA	721898
Yponomeutidae	Yponomeuta	evonymella	Yponomeuta evonymella	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Yponomeuta evonymella	NA	2567737
Yponomeutidae	Yponomeuta	malinellus	Yponomeuta malinellus	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Yponomeuta malinellus	NA	33466
Zygaenidae	Elcysma	westwoodii	Elcysma westwoodii	32	32	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Elcysma westwoodii	NA	1430713
Zygaenidae	Zygaena	ephialtes	Zygaena ephialtes	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Zygaena ephialtes	NA	287371
Zygaenidae	Zygaena	lonicerae	Zygaena lonicerae	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Zygaena lonicerae	NA	287380
Zygaenidae	Zygaena	purpuralis	Zygaena purpuralis	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Zygaena purpuralis	NA	287345
Zygaenidae	Zygaena	trifolii	Zygaena trifolii	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Zygaena trifolii	NA	287402
Arctiidae	Abraxas	grossulariata	Abraxas grossulariata	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Abraxas grossulariatus	Abraxas grossulariatus	1007343
Arctiidae	Ocnogyna	baetica	Ocnogyna baetica	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Ocnogyna boeticum	Ocnogyna boeticum	1985226
Arctiidae	Pericallia	ricini	Pericallia ricini	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Olepa ricini	Olepa ricini	337079
Arctiidae	Spilarctia	imparilis	Spilarctia imparilis	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Lemyra imparilis	Lemyra imparilis	1578839
Arctiidae	Spilosoma	lubricipedum	Spilosoma lubricipedum	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Spilosoma lubricipedum	NA	875880
Arctiidae	Spilosoma	menthastri	Spilosoma menthastri	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	2	Spilosoma lubricipedum	Spilosoma lubricipedum	875880
Arctiidae	Spilosoma	obliqua	Spilosoma obliqua	31	31	Kaur, T. (1988). Chromosome numbers of thirty-one species of Indian Lepidoptera. Genetica 76: 191–193.	1	Spilarctia obliqua	Spilarctia obliqua	1288830
Carposinidae	Carposina	niponensis	Carposina niponensis	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	2	Carposina sasakii	Carposina sasakii	252295
Geometridae	Ascotis	selenaria cretacea	Ascotis selenaria cretacea	34	34	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Ascotis selenaria cretacea	NA	414917
Geometridae	Camptogramma	bilineata	Camptogramma bilineata	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Camptogramma bilineatum	Camptogramma bilineatum	934908
Geometridae	Perizoma	affinitata	Perizoma affinitata	25	25	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Perizoma affinitatum	Perizoma affinitatum	934816
Geometridae	Perizoma	alchemillata	Perizoma alchemillata	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Perizoma alchemillatum	Perizoma alchemillatum	326947
Geometridae	Perizoma	blandiata	Perizoma blandiata	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Perizoma blandiatum	Perizoma blandiatum	934818
Geometridae	Perizoma	flavofasciata	Perizoma flavofasciata	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Perizoma flavofasciatum	Perizoma flavofasciatum	934819
Geometridae	Phigalia	pilosaria	Phigalia pilosaria	112	112	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Apocheima pilosaria	Apocheima pilosaria	326965
Geometridae	Protoboarmia	porcelaria indicataria	Protoboarmia porcelaria indicataria	31	31	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	1	Protoboarmia porcelaria indicataria	NA	2340031
Hesperidae	Achalarus	lyciades	Achalarus lyciades	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Cecropterus lyciades	Cecropterus lyciades	2558925
Hesperidae	Achalarus	toxeus	Achalarus toxeus	16	16	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Cecropterus toxeus	Cecropterus toxeus	2233737
Hesperidae	Astraptes	anaphus	Astraptes anaphus	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Astraptes anaphus	NA	354785
Hesperidae	Astraptes	fulgerator	Astraptes fulgerator	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Telegonus fulgerator	Telegonus fulgerator	2723814
Hesperidae	Bibasis	aquilina	Bibasis aquilina	29	29	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Burara aquilina	Burara aquilina	218716
Hesperidae	Bibasis	aquilina chrysaeglia	Bibasis aquilina chrysaeglia	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Burara aquilina chrysaeglia	Burara aquilina chrysaeglia	218717
Hesperidae	Carcharodus	boeticus	Carcharodus boeticus	38-52	38	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Muschampia baetica	Muschampia baetica	2705571
Hesperidae	Carcharodus	flocciferus	Carcharodus flocciferus	32–58	32	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Muschampia floccifera	Muschampia floccifera	2705572
Hesperidae	Carcharodus	lavatherae	Carcharodus lavatherae	30	30	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Muschampia lavatherae	Muschampia lavatherae	2705573
Hesperidae	Carcharodus	orientalis	Carcharodus orientalis	30	30	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Muschampia orientalis	Muschampia orientalis	2705574
Hesperidae	Choaspes	benjaminii japonica	Choaspes benjaminii japonica	31	31	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Choaspes benjaminii japonica	NA	218725
Hesperidae	Ochlodes	ochraceus	Ochlodes ochraceus	29	29	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Ochlodes ochracea	Ochlodes ochracea	218745
Hesperidae	Ochlodes	venatus	Ochlodes venatus	29	29	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Ochlodes venata	Ochlodes venata	797160
Hesperidae	Polytremis	pellucida	Polytremis pellucida	16	16	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Zinaida pellucida	Zinaida pellucida	218753
Hesperidae	Pyrgus	oileus	Pyrgus oileus	30-32	30	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Burnsius oileus	Burnsius oileus	2705488
Hesperidae	Suastus	gremius gremius	Suastus gremius gremius	23	23	Maeki, K. & Ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 1. Papilionidae and Hesperiidae. Kontyu 36: 116–123.	1	Suastus gremius gremius	NA	218764
Hesperidae	Telicota	ohara formosana	Telicota ohara formosana	29	29	Lukhtanov, V. (2014). Chromosome number evolution in skippers (Lepidoptera, Hesperiidae). Comp Cytogenet 8: 275–291.	1	Telicota ohara formosana	NA	1678244
Hesperidae	Thoressa	varia	Thoressa varia	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Praethoressa varia	Praethoressa varia	2573082
Lasiocampidae	Cyclophragma	undans	Cyclophragma undans	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Kunugia undans	Kunugia undans	1906388
Lasiocampidae	Malacosoma	americana	Malacosoma americana	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Malacosoma americanum	Malacosoma americanum	7099
Lycaenidae	Albulina	orbitulus	Albulina orbitulus	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Agriades orbitulus	Agriades orbitulus	689475
Lycaenidae	Curetis	acuta paracuta	Curetis acuta paracuta	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Curetis acuta paracuta	NA	682764
Lycaenidae	Everes	alcetas	Everes alcetas	26	26	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Cupido alcetas	Cupido alcetas	876058
Lycaenidae	Everes	argiades	Everes argiades	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Cupido argiades	Cupido argiades	596724
Lycaenidae	Everes	comyntas	Everes comyntas	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Cupido comyntas	Cupido comyntas	500504
Lycaenidae	Favonius	cognatus	Favonius cognatus	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Favonius cognatus	NA	302440
Lycaenidae	Jamides	alecto dromicus	Jamides alecto dromicus	24	24	Maeki, K. & ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 2. Pieridae, Lycaenidae and Riodinidae. Kontyu 36: 124–133.	1	Jamides alecto dromicus	NA	1405318
Lycaenidae	Jamides	bochus formosanus	Jamides bochus formosanus	24	24	Maeki, K. & ae, S.A. (1968). Studies of the chromosomes of Formosan Rhopalocera 2. Pieridae, Lycaenidae and Riodinidae. Kontyu 36: 124–133.	1	Jamides bochus formosanus	NA	1405319
Lycaenidae	Lycaeides	idas	Lycaeides idas	23-24	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Plebejus idas	Plebejus idas	155166
Lycaenidae	Lycaena	helloides	Lycaena helloides	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena helloides	NA	326385
Lycaenidae	Lycaena	heteronea	Lycaena heteronea	68	68	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena heteronea	NA	386308
Lycaenidae	Lycaena	nivalis	Lycaena nivalis	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena nivalis	NA	386309
Lycaenidae	Lycaena	rubidus	Lycaena rubidus	38	38	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lycaena rubidus	NA	289056
Lycaenidae	Maculinea	alcon	Maculinea alcon	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Phengaris alcon	Phengaris alcon	203773
Lycaenidae	Narathura	japonica	Narathura japonica	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Arhopala japonica	Arhopala japonica	929977
