available_samples_ready	common_name	desc	family	family_representative	family_representative_link	genome_notes	genus	infra_epithet	lab_work_status	marked_done	material_status	order_group	prefix	project_code	sample_count	scientific_name	sequencing_material_status_updated_at	sequencing_status	species_id	submitted_gals	taxon_group	taxon_id	taxon_uri	tissue_depleted	tissue_status	sequencing_status_simple	sequencing_status_dtol	sequencing_status_asg	sequencing_status_ergapi	sequencing_status_vgp	sequencing_status_blax	sequencing_status_durb	sequencing_status_rnd	sequencing_status_lawn	sequencing_status_berri	sequencing_status_meier	sequencing_status_misk	sample_collected	sample_acquired	in_progress
Yes		ACCEPTED	Pleurastraceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2834116%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Pleurastrum		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-04-13T18:00:22.066536'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2023-08-18T11:16:20.049352'}]			Chlamydomonadales	ucPleTerr	['DTOL']	8	Pleurastrum terricola		[{'updated_at': '2023-08-03T08:38:40.106755', 'name': 'PACBIO', 'status': 'COMPLETE'}]	3588	UNIVERSITY OF OXFORD	Chlorophyta	34116			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Awl-leaved Earthmoss	ACCEPTED	Ditrichaceae				Pleuridium		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2023-05-31T14:40:20.39547'}]			Dicranales	cbPleSubu	['DTOL']	24	Pleuridium subulatum			5468	ROYAL BOTANIC GARDEN EDINBURGH	Bryophyta	146565			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	Sea gooseberry	ACCEPTED	Pleurobrachiidae				Pleurobrachia		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2023-03-30T09:26:54.957628'}]			Cydippida	jtPlePile	['DTOL']	5	Pleurobrachia pileus			5587	MARINE BIOLOGICAL ASSOCIATION,SANGER INSTITUTE	Ctenophora	140457			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	(A sea slug)	ACCEPTED	Pleurobranchidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28676950%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Pleurobranchus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-21T12:41:28.923288'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-12-07T10:55:27.681965'}]			Pleurobranchomorpha	xgPleMemb	['DTOL']	10	Pleurobranchus membranaceus		[{'updated_at': '2022-09-22T07:34:07.586474', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-12-07T10:55:27.75913', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3167	MARINE BIOLOGICAL ASSOCIATION	Mollusca	676950		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Pleurochrysidaceae				Pleurochrysis		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:08:55.055754'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-03-20T19:00:14.904793'}]			Coccolithales	puPleSpec	['DTOL']	8	Pleurochrysis sp.		[{'updated_at': '2021-12-19T21:22:25.842064', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-03-20T19:00:15.05361', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	1890	SANGER INSTITUTE	Haptista	2047258			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	European plaice	ACCEPTED	Pleuronectidae				Pleuronectes		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-06-08T10:24:25.565111'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:50.195506'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-09-29T12:21:03.648498'}]			Pleuronectiformes	fPlePla	['DTOL']	9	Pleuronectes platessa		[{'updated_at': '2022-06-14T03:00:14.295842', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-10-04T11:41:35.89457', 'name': 'PACBIO', 'status': 'COMPLETE'}]	3459	MARINE BIOLOGICAL ASSOCIATION	Chordata	8262		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	cornucopia mushroom	ACCEPTED	Pleurotaceae				Pleurotus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-06-19T13:30:47.465413'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-06-19T19:00:16.570157'}]			Agaricales	gfPleCorn	['DTOL']	10	Pleurotus cornucopiae		[{'updated_at': '2023-10-04T08:08:53.085698', 'name': 'HIC', 'status': 'COMPLETE'}]	4319	ROYAL BOTANIC GARDENS KEW	Basidiomycota	5321			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	veiled oyster	ACCEPTED	Pleurotaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2828993%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Pleurotus		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': None}]			Agaricales	gfPleDryi	['DTOL']	12	Pleurotus dryinus			1285	ROYAL BOTANIC GARDENS KEW	Basidiomycota	28993			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	Purple Spoonwort	ACCEPTED	Pleuroziaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28280637%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Pleurozia		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-08-22T13:47:19.171545'}]			Pleuroziales	cjPlePurp	['DTOL']	16	Pleurozia purpurea			2725	ROYAL BOTANIC GARDEN EDINBURGH	Marchantiophyta	280637			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
No	Aniseed funnel	ACCEPTED	Amylocorticiaceae				Plicaturopsis		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:23:00.994543'}]			Amylocorticiales	gfPliCris	['DTOL']	1	Plicaturopsis crispa		[{'updated_at': '2021-11-24T23:23:00.994543', 'name': 'HIC', 'status': 'IN_PROGRESS'}]	450	ROYAL BOTANIC GARDENS KEW	Basidiomycota	139390		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	Cartilaginous cock's comb	ACCEPTED	Plocamiaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2831452%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Plocamium		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:45:50.157495'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-06-21T08:40:34.252825'}]		RECOLLECTION_REQUIRED	Plocamiales	urPloCart	['DTOL']	10	Plocamium cartilagineum		[{'updated_at': '2021-12-19T21:26:11.207871', 'name': '10X', 'status': 'COMPLETE'}]	1654	MARINE BIOLOGICAL ASSOCIATION	Rhodophyta	31452		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Maggs's Cock's Comb	ACCEPTED	Plocamiaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28309167%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Plocamium		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-15T13:36:27.721773'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:56:07.079455'}]			Plocamiales	urPloMagg	['DTOL']	11	Plocamium maggsiae		[{'updated_at': '2022-10-04T11:42:31.771905', 'name': 'HIC', 'status': 'COMPLETE'}]	3501	MARINE BIOLOGICAL ASSOCIATION	Rhodophyta	309167		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Indianmeal moth	ACCEPTED	Pyralidae				Plodia		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-02-03T13:46:50.164933'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:34:02.276427'}]			Lepidoptera	ilPloInte	['DTOL']	9	Plodia interpunctella		[{'updated_at': '2022-03-19T04:00:42.633802', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-11-24T23:34:02.276427', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	1072	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	58824			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Myriopathidae				Plumapathes		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-10-05T13:15:55.010114'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2023-10-09T19:00:07.603278'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-10-20T12:34:09.738111'}]			Antipatharia	jaPluPenn	['ASG']	2	Plumapathes pennacea		[{'updated_at': '2023-10-09T19:00:07.679527', 'name': 'HIC', 'status': 'IN_PROGRESS'}]	5376	UNIVERSITY OF DERBY	Cnidaria	1350358			Unk	in_progress		in_progress										ASG	ASG	ASG
Yes	Soft Feather Weed	ACCEPTED	Wrangeliaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28189642%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Plumaria		[{'status': 'DNA_EXTRACTED', 'updated_at': '2022-11-15T13:35:35.68916'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-14T20:00:11.072269'}]			Ceramiales	urPluPlum	['DTOL']	10	Plumaria plumosa		[{'updated_at': '2023-01-19T13:00:26.329687', 'name': 'HIC', 'status': 'COMPLETE'}]	3484	MARINE BIOLOGICAL ASSOCIATION	Rhodophyta	189642		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	rice looper	ACCEPTED	Noctuidae				Plusia		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-01-06T20:00:08.530783'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-01-04T04:20:10.928094'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-05-04T10:55:26.419368'}]			Lepidoptera	ilPluFest	['DTOL']	8	Plusia festucae		[{'updated_at': '2023-04-11T12:25:30.014774', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-01-04T04:20:11.011647', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	4925	SANGER INSTITUTE	Arthropoda	254382		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Noctuidae				Plusia		[{'status': 'DNA_EXTRACTED', 'updated_at': '2023-06-07T03:00:25.356229'}]			Lepidoptera	ilPluPutn	['DTOL']	4	Plusia putnami			6214	NATURAL HISTORY MUSEUM	Arthropoda	721895			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	diamondback moth	ACCEPTED	Plutellidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%2851655%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Plutella		[{'status': 'DNA_EXTRACTED', 'updated_at': '2020-11-06T16:41:10.629226'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T19:11:01.618784'}]			Lepidoptera	ilPluXylo	['DTOL']	5	Plutella xylostella		[{'updated_at': '2021-12-19T21:22:27.892762', 'name': 'HIC', 'status': 'COMPLETE'}]	45	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	51655			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Conifer shield	ACCEPTED	Pluteaceae				Pluteus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-07-12T13:17:44.416115'}]		RECOLLECTION_REQUIRED	Agaricales	gfPluPouz	['DTOL']	1	Pluteus pouzarianus			469	ROYAL BOTANIC GARDENS KEW	Basidiomycota	160935		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Poaceae				Poa		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-03-15T20:00:08.146545'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-09-11T18:00:39.556256'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-04-19T11:50:56.050367'}]			Poales	lpPoaAlpi	['DTOL']	4	Poa alpina		[{'updated_at': '2023-10-03T08:14:40.264252', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-09-11T18:00:39.643364', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	5434	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	87701		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Poaceae				Poa		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-10-04T19:00:14.818036'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-10-05T03:20:10.698385'}]			Poales	lpPoaChai	['DTOL']	2	Poa chaixii		[{'updated_at': '2023-10-04T19:00:14.888366', 'name': 'HIC', 'status': 'IN_PROGRESS'}, {'updated_at': '2023-10-05T03:20:10.768418', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	6842	ROYAL BOTANIC GARDEN EDINBURGH	Streptophyta	269367		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Poaceae				Poa		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-10-04T10:54:08.456117'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:51.39787'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-01-11T14:30:43.893233'}]			Poales	lpPoaInfi	['DTOL']	4	Poa infirma		[{'updated_at': '2022-12-05T08:41:53.600053', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-01T15:17:51.434823', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3863	ROYAL BOTANIC GARDENS KEW	Tracheophyta	165094			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Poaceae				Poa		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-10-04T19:00:20.046418'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-10-05T03:20:15.121751'}]			Poales	lpPoaNemo	['DTOL']	2	Poa nemoralis		[{'updated_at': '2023-10-04T19:00:20.11282', 'name': 'HIC', 'status': 'IN_PROGRESS'}, {'updated_at': '2023-10-05T03:20:15.192989', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	6843	ROYAL BOTANIC GARDEN EDINBURGH	Tracheophyta	29659		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Poaceae				Poa		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-28T20:00:09.773397'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-23T04:20:15.081462'}]			Poales	lpPoaTriv	['DTOL']	3	Poa trivialis		[{'updated_at': '2023-06-20T12:22:19.30051', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-23T04:20:15.11774', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	3881	ROYAL BOTANIC GARDENS KEW	Tracheophyta	89684		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Antler Coral	ACCEPTED	Pocilloporidae				Pocillopora		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-06-08T10:26:42.474727'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-07-28T12:51:44.76842'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-05-11T18:12:32.174246'}]			Scleractinia	jaPocGran	['ASG']	10	Pocillopora grandis		[{'updated_at': '2022-06-08T10:26:42.516751', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	1689	UNIVERSITY OF DERBY	Cnidaria	2759717			Unk	in_progress		in_progress										ASG	ASG	ASG
No	NA	ACCEPTED	Syrphidae				Pocota		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-01-16T19:00:08.951236'}]			Diptera	idPocPers	['DTOL']	3	Pocota personata		[{'updated_at': '2023-03-09T08:56:09.669697', 'name': 'PACBIO', 'status': 'COMPLETE'}]	2352	UNIVERSITY OF OXFORD	Arthropoda	2867115		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Cantharidae				Podabrus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T21:23:05.300409'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-25T20:52:05.812248'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-09-22T11:20:49.181479'}]			Coleoptera	icPodAlpi	['DTOL']	3	Podabrus alpinus		[{'updated_at': '2021-12-19T21:20:48.925819', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-10-05T14:00:41.655089', 'name': 'PACBIO', 'status': 'COMPLETE'}]	259	UNIVERSITY OF OXFORD	Arthropoda	1553677			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Mallow Flea Beetle	ACCEPTED	Chrysomelidae				Podagrica		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-01-18T20:00:14.137008'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-01-17T04:20:09.859353'}]			Coleoptera	icPodFusc	['DTOL']	4	Podagrica fuscicornis		[{'updated_at': '2023-04-25T08:16:31.69072', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-01-17T04:20:09.947081', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	5111	UNIVERSITY OF OXFORD	Arthropoda	1425595			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes		ACCEPTED	Mortierellaceae				Podila		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2022-07-26T19:40:04.807446'}]			Mortierellales	gzPodVert	['DTOL']	4	Podila verticillata			2102	ROYAL BOTANIC GARDENS KEW	Zygomycota	78898		False	Yes	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	An Amphipod	ACCEPTED	Podoceridae				Podocerus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-03-27T19:00:11.868097'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-03-28T03:20:09.287407'}]			Amphipoda	qmPodVari	['DTOL']	5	Podocerus variegatus		[{'updated_at': '2023-07-13T16:16:41.099111', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-03-28T03:20:09.381511', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	5590	MARINE BIOLOGICAL ASSOCIATION	Arthropoda	371462			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Ribbed saddle oyster	ACCEPTED	Anomiidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%282589380%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Pododesmus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2022-11-02T20:00:22.166901'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-01T15:17:21.320583'}]			Pectinoida	xbPodPate	['DTOL']	6	Pododesmus patelliformis		[{'updated_at': '2023-01-04T12:45:21.446392', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-01T15:17:21.354568', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}]	4054	MARINE BIOLOGICAL ASSOCIATION	Mollusca	2589380			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No	Turtle Shieldbug	ACCEPTED	Pentatomidae				Podops		[{'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:00.62607'}]		RECOLLECTION_REQUIRED	Hemiptera	ihPodInun	['DTOL']	1	Podops inunctus	2023-10-04 08:46:21	[{'updated_at': '2023-10-04T08:46:21.58655', 'name': 'PACBIO', 'status': 'NOT_COMPLETE'}]	4147	UNIVERSITY OF OXFORD	Arthropoda	1545353		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No	Zoned rosette	ACCEPTED	Meruliaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28467969%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Podoscypha		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2020-10-23T00:00:00'}]			Polyporales	gfPodMult	['DTOL']	3	Podoscypha multizonata			441	ROYAL BOTANIC GARDENS KEW	Basidiomycota	467969		True	No	sample_acquired	sample_acquired											DTOL	DTOL	
Yes		ACCEPTED	Dolichopodidae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28369887%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Poecilobothrus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T00:01:24.728024'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-10-04T11:07:33.410405'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2022-10-12T13:15:26.120971'}]			Diptera	idPoeNobi	['DTOL']	7	Poecilobothrus nobilitatus		[{'updated_at': '2021-12-19T21:21:01.513409', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2022-11-23T08:45:24.664131', 'name': 'PACBIO', 'status': 'COMPLETE'}]	417	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	369887			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	December moth	ACCEPTED	Lasiocampidae				Poecilocampa		[{'status': '10X_SUBMITTED', 'updated_at': '2021-11-24T23:25:32.086991'}, {'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-24T23:28:35.43105'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2021-11-24T23:25:32.086991'}, {'status': 'RNASEQ_SUBMITTED', 'updated_at': '2022-01-04T14:12:54.976776'}]			Lepidoptera	ilPoePopu	['DTOL']	6	Poecilocampa populi		[{'updated_at': '2021-12-19T21:22:37.57986', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2021-11-24T23:25:32.086991', 'name': 'PACBIO', 'status': 'IN_PROGRESS'}, {'updated_at': '2022-01-04T14:12:54.976776', 'name': 'RNASEQ', 'status': 'IN_PROGRESS'}, {'updated_at': '2021-12-19T21:25:54.851804', 'name': '10X', 'status': 'COMPLETE'}]	1551	NATURAL HISTORY MUSEUM,UNIVERSITY OF OXFORD	Arthropoda	475346			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Parasitidae				Poecilochirus		[{'status': 'DNA_EXTRACTED', 'updated_at': '2021-06-21T17:00:29.984118'}, {'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2022-05-18T00:28:01.872658'}]		RECOLLECTION_REQUIRED	Mesostigmata	qqPoeCara	['DTOL']	2	Poecilochirus carabi			1047	UNIVERSITY OF OXFORD	Arthropoda	2570936		True	No	in_progress	in_progress											DTOL	DTOL	DTOL
No		ACCEPTED	Theraphosidae				Poecilotheria		[{'status': 'ASSIGNED_TO_LAB', 'updated_at': '2023-05-24T15:23:42.066165'}]		RECOLLECTION_REQUIRED	Araneae	qqPoeVitt	['DTOL']	1	Poecilotheria vittata	2023-05-24 15:24:25		6257	NATURAL HISTORY MUSEUM	Arthropoda	2053141		False	Yes	sample_acquired	sample_acquired											DTOL	DTOL	
Yes	NA	ACCEPTED	Carabidae				Poecilus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2021-11-25T19:11:26.439308'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2022-11-23T04:20:13.800878'}, {'status': 'RNA_EXTRACTED', 'updated_at': '2023-07-06T15:00:30.25556'}]		WAITING_FOR_NEW_SEQUENCING	Coleoptera	icPoeCupr	['DTOL']	4	Poecilus cupreus	2023-01-26 11:39:54	[{'updated_at': '2021-12-19T21:22:35.853385', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-01-30T08:55:13.140741', 'name': 'PACBIO', 'status': 'COMPLETE'}]	2324	UNIVERSITY OF OXFORD	Arthropoda	270614		False	Yes	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Aloe Haircap	ACCEPTED	Polytrichaceae				Pogonatum		[{'status': 'NOVEL', 'updated_at': '2023-03-06T10:17:32.068912'}]			Polytrichales	cbPogAloi	['DTOL']	24	Pogonatum aloides			5463	ROYAL BOTANIC GARDEN EDINBURGH	Bryophyta	201550			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
No	Urn Haircap	ACCEPTED	Polytrichaceae	{DTOL}	https://goat.genomehubs.org/preview/search?query=tax_tree%28111665%29&fields=HabReg_2017%2CMarHabReg-2017%2Cwaca_1981%2Cisb_wildlife_act_1976%2CProtection_of_Badgers_Act_1992%2CECHabs92&summaryValues=count&result=taxon		Pogonatum		[{'status': 'TISSUE_SUBSAMPLE', 'updated_at': '2023-07-12T11:00:06.636961'}]			Polytrichales	cbPogUrni	['DTOL']	2	Pogonatum urnigerum			890	ROYAL BOTANIC GARDEN EDINBURGH	Bryophyta	111665			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Greater Thorn-tipped Longhorn Beetle	ACCEPTED	Cerambycidae				Pogonocherus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-01-18T20:00:14.395552'}, {'status': 'PACBIO_SUBMITTED', 'updated_at': '2023-01-17T04:20:20.816895'}]			Coleoptera	icPogHisp	['DTOL']	2	Pogonocherus hispidulus	2023-03-28 15:45:01	[{'updated_at': '2023-04-12T07:51:41.610773', 'name': 'HIC', 'status': 'COMPLETE'}, {'updated_at': '2023-04-17T08:05:25.345365', 'name': 'PACBIO', 'status': 'COMPLETE'}]	5077	UNIVERSITY OF OXFORD	Arthropoda	1143099			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	NA	ACCEPTED	Tomoceridae				Pogonognathellus		[{'status': 'HIC_SUBMITTED', 'updated_at': '2023-06-26T19:00:05.06632'}]			Collembola	qePogLong	['DTOL']	6	Pogonognathellus longicornis		[{'updated_at': '2023-08-11T08:25:15.132102', 'name': 'HIC', 'status': 'COMPLETE'}]	6484	UNIVERSITY OF OXFORD	Arthropoda	707266			Unk	in_progress	in_progress											DTOL	DTOL	DTOL
Yes	Pale-fruited Threadmoss	ACCEPTED	Bryaceae				Pohlia		[{'status': 'NOVEL', 'updated_at': '2023-03-06T10:17:36.162747'}]			Bryales	cbPohAnno	['DTOL']	24	Pohlia annotina			5464	ROYAL BOTANIC GARDEN EDINBURGH	Bryophyta	573575			Unk	sample_acquired	sample_acquired											DTOL	DTOL	
